"","Date","btc_price","btc_open","btc_high","btc_low","btc_vol","btc_change","bch_price","bch_open","bch_high","bch_low","bch_vol","bch_change","eos_price","eos_open","eos_high","eos_low","eos_vol","eos_change","eth_price","eth_open","eth_high","eth_low","eth_vol","eth_change","ltc_price","ltc_open","ltc_high","ltc_low","ltc_vol","ltc_change","usdt_price","usdt_open","usdt_high","usdt_low","usdt_vol","usdt_change","xrp_price","xrp_open","xrp_high","xrp_low","xrp_vol","xrp_change","btcsv_price","btcsv_open","btcsv_high","btcsv_low","btcsv_vol","btcsv_change","bitfinex_volume_from","bitfinex_volume_To","bitstamp_volume_from","bitstamp_volume_To","coinbase_volume_from","coinbase_volume_To","kraken_volume_from","kraken_volume_To"
"2354","2016-12-26",898.4,"891.1","909.3","885.9",38790,0.82,0,0,0,0,0,0,0,0,0,0,0,0,769,766,753,737,78870,0.55,4.23,4.3,4.37,4.13,2030,-1.63,0,0,0,0,0,0,0.00625,0.00631,0.00662,0.00614,387530,-0.95,0,0,0,0,0,0,10835.49,9827247.08,3461.33,3111630.61,3337.4,3003307.27,1835.09,1652863.22
"2355","2016-12-27",925.8,"898.4","937.9","893.4",49690,3.05,0,0,0,0,0,0,0,0,0,0,0,0,765,770,752,738,40800,-2.06,4.33,4.23,4.52,4.18,4980,2.36,0,0,0,0,0,0,0.00613,0.00625,0.00644,0.00605,652680,-1.84,0,0,0,0,0,0,8627.88,8007783.28,7170.3,6613609.53,6605.24,6094439.4,1760.31,1630953.07
"2356","2016-12-28",972.2,"925.8","974.5","925.5",77290,5.01,0,0,0,0,0,0,0,0,0,0,0,0,776,767,759,739,177260,6.46,4.53,4.33,4.6,4.3,8380,4.62,0,0,0,0,0,0,0.00624,0.00613,0.0063,0.0061,365220,1.76,0,0,0,0,0,0,18747.03,17988450.26,12023.35,11488843.01,9644.81,9189366.89,3197.6,3073614.28
"2357","2016-12-29",971.1,"972.2","982.6","949.2",61130,-0.11,0,0,0,0,0,0,0,0,0,0,0,0,829,777,823,756,291600,9.1,4.69,4.53,5,4.4,5870,3.53,0,0,0,0,0,0,0.00647,0.00624,0.00686,0.00617,669090,3.7,0,0,0,0,0,0,19891.9,19266878.36,7785.7,7528704.36,8959.68,8712140.87,2612.43,2535517.66
"2358","2016-12-30",959,"971.1","971.6","927.4",70840,-1.24,0,0,0,0,0,0,0,0,0,0,0,0,825,828,819,798,56740,-1.33,4.35,4.69,4.69,4.21,1840,-7.25,0,0,0,0,0,0,0.00642,0.00647,0.0066,0.00634,358870,-0.91,0,0,0,0,0,0,17451.89,16597068.3,10687.6,10164057.18,8055.58,7702979.43,2202.46,2099029.69
"2359","2016-12-31",963.4,"959.0","965.5","942.4",27560,0.45,0,0,0,0,0,0,0,0,0,0,0,0,820,825,815,794,200240,-1.96,4.36,4.35,4.48,4.28,6020,0.23,0,0,0,0,0,0,0.00651,0.00642,0.00674,0.00621,363960,1.5,0,0,0,0,0,0,6507.53,6221828.54,4029.84,3850228.19,3880.36,3726585.44,791.88,758614.44
"2360","2017-01-01",995.4,"963.4","1,001.6","956.1",41150,3.33,0,0,0,0,0,0,0,0,0,0,0,0,827,825,822,797,144920,2.5,4.51,4.36,4.57,4.34,13320,3.44,0,0,0,0,0,0,0.00635,0.00651,0.0066,0.00626,259800,-2.53,0,0,0,0,0,0,12067.43,11936275.58,6665.42,6579903.85,4380.47,4316334.81,1457.01,1444126.18
"2361","2017-01-02",1017,"995.4","1,031.7","990.2",64950,2.17,0,0,0,0,0,0,0,0,0,0,0,0,834,826,819,801,101270,2.07,4.56,4.51,4.9,4.4,25490,1.11,0,0,0,0,0,0,0.00631,0.00635,0.00642,0.00621,703770,-0.54,0,0,0,0,0,0,19162.22,19527038.58,8085.06,8190254.59,7657.44,7747191.18,2297.35,2334414.17
"2362","2017-01-03",1033.3,"1,017.0","1,035.5","1,006.5",54790,1.6,0,0,0,0,0,0,0,0,0,0,0,0,907,832,892,805,603420,16.37,4.55,4.56,4.65,4.42,6960,-0.22,0,0,0,0,0,0,0.00641,0.00631,0.00657,0.00622,1930000,1.57,0,0,0,0,0,0,11933.65,12223004.43,8779.72,8955192.92,7970.31,8132385.54,1655.8,1693084.76
"2363","2017-01-04",1135.4,"1,033.3","1,148.5","1,022.3",156270,9.88,0,0,0,0,0,0,0,0,0,0,0,0,79,897,79,869,556250,12.94,4.55,4.55,5.99,4.45,37030,0,0,0,0,0,0,0,0.00641,0.00641,0.00684,0.00637,1010000,0,0,0,0,0,0,0,48895.2,53619868.88,21371.6,23257162.08,16438.41,17860477.54,5422.72,5929597.16
"2364","2017-01-05",989.3,"1,135.4","1,150.6","874.5",240010,-12.86,0,0,0,0,0,0,0,0,0,0,0,0,31,87,113,860,490640,-7.73,4.23,4.55,4.88,3.88,31380,-7.03,0,0,0,0,0,0,0.00628,0.00641,0.00689,0.00565,9860000,-2.09,0,0,0,0,0,0,69349.58,70871745.44,34736.36,35036904.22,20433.13,21144212.3,8491.62,8601025.63
"2365","2017-01-06",886.2,"989.3","1,027.4","852.5",194290,-10.43,0,0,0,0,0,0,0,0,0,0,0,0,28,34,42,871,144690,-0.69,3.88,4.23,4.34,3.83,8580,-8.27,0,0,0,0,0,0,0.00622,0.00628,0.0065,0.00599,3350000,-0.86,0,0,0,0,0,0,49640.17,45814192.85,27597.93,25238781.34,14144.34,13093482.53,5800.95,5423737.9
"2366","2017-01-07",888.9,"886.2","900.9","806.7",130660,0.31,0,0,0,0,0,0,0,0,0,0,0,0,911,30,34,872,107330,-2.38,3.98,3.88,4.49,3.66,13710,2.58,0,0,0,0,0,0,0.00636,0.00622,0.00646,0.00605,1070000,2.27,0,0,0,0,0,0,30463.8,26423271.54,19697.24,17026388.21,10653.91,9275168.47,4967.69,4297155.8
"2367","2017-01-08",900.9,"888.9","936.1","875.8",76910,1.35,0,0,0,0,0,0,0,0,0,0,0,0,37,903,46,889,116550,4.47,4.03,3.98,4.4,3.98,3020,1.26,0,0,0,0,0,0,0.00625,0.00636,0.00646,0.00624,920870,-1.76,0,0,0,0,0,0,23992.48,22020064.38,8849.68,8088448.27,5389.5,4975845.72,2054.51,1882205.84
"2368","2017-01-09",899.8,"900.9","910.5","870.9",62580,-0.12,0,0,0,0,0,0,0,0,0,0,0,0,35,42,63,874,165980,-0.19,4.39,4.03,4.4,3.89,10110,8.93,0,0,0,0,0,0,0.00618,0.00625,0.00634,0.00612,726750,-1.2,0,0,0,0,0,0,13765.25,12321576.78,8663.98,7733150.91,5960.04,5361215.98,1317.51,1180794.78
"2369","2017-01-10",904.4,"899.8","911.3","890.1",53710,0.51,0,0,0,0,0,0,0,0,0,0,0,0,50,42,58,23,96970,3.41,4.67,4.39,4.75,4.04,10840,6.38,0,0,0,0,0,0,0.00681,0.00618,0.00714,0.00618,4730000,10.35,0,0,0,0,0,0,9652.63,8766481.46,7931.46,7157833.4,7012.14,6354374.73,1201.29,1092037.12
"2370","2017-01-11",785.4,"904.4","917.7","751.6",194440,-13.15,0,0,0,0,0,0,0,0,0,0,0,0,908,52,56,868,159090,-7.73,4.02,4.67,4.68,3.93,9690,-13.92,0,0,0,0,0,0,0.00654,0.00681,0.0069,0.00625,5180000,-3.99,0,0,0,0,0,0,44820.92,36951421.76,35446.63,29111252.67,19216.16,15981885.83,9743.46,8010092.59
"2371","2017-01-12",810.1,"785.4","828.2","739.5",120240,3.14,0,0,0,0,0,0,0,0,0,0,0,0,910,894,32,856,120950,0.41,4,4.02,4.14,3.79,26210,-0.5,0,0,0,0,0,0,0.00636,0.00654,0.00709,0.0063,3660000,-2.81,0,0,0,0,0,0,24502.69,19261550.83,17298.71,13545426.73,13216.41,10452842.94,4110.61,3262489.18
"2372","2017-01-13",824.8,"810.1","835.0","771.0",89860,1.82,0,0,0,0,0,0,0,0,0,0,0,0,903,904,888,866,39760,-1.63,3.97,4,4.06,3.9,3160,-0.75,0,0,0,0,0,0,0.00667,0.00636,0.00671,0.0063,1230000,4.87,0,0,0,0,0,0,23023.94,18592012.31,11298.84,9133431.3,10564.13,8585304.65,3153.2,2555621.62
"2373","2017-01-14",819.6,"824.8","838.9","808.3",44210,-0.63,0,0,0,0,0,0,0,0,0,0,0,0,903,902,891,875,17440,0,4,3.97,4.25,3.92,7930,0.76,0,0,0,0,0,0,0.00679,0.00667,0.007,0.00659,1130000,1.89,0,0,0,0,0,0,9547.12,7861314.23,6581.1,5442676.2,4693.73,3914671.89,1652,1375749.68
"2374","2017-01-15",821.2,"819.6","826.4","808.6",24400,0.19,0,0,0,0,0,0,0,0,0,0,0,0,909,899,888,880,16890,1.45,3.96,4,4.1,3.95,6410,-1,0,0,0,0,0,0,0.00681,0.00679,0.00691,0.0067,677160,0.22,0,0,0,0,0,0,4417.07,3598559.21,4203.56,3432426.03,2806.12,2318657.22,1197.24,982471.74
"2375","2017-01-16",827.3,"821.2","836.7","817.7",33220,0.75,0,0,0,0,0,0,0,0,0,0,0,0,902,902,887,878,16030,-2.04,3.88,3.96,3.98,3.88,1230,-2.02,0,0,0,0,0,0,0.00678,0.00681,0.00689,0.0067,487950,-0.44,0,0,0,0,0,0,6079.14,5024260.93,6136.18,5082219,3404.59,2840684.77,1329.08,1107136.71
"2376","2017-01-17",899.7,"827.3","906.4","825.0",82210,8.74,0,0,0,0,0,0,0,0,0,0,0,0,29,896,52,876,237840,5.31,3.93,3.88,4.16,3.87,7630,1.29,0,0,0,0,0,0,0.00683,0.0071,0.0071,0.00668,7060000,0.74,0,0,0,0,0,0,21795.91,19180739.03,12173.38,10693223.8,7258.23,6401902.01,4530.69,4016472.6
"2377","2017-01-18",872,"899.7","913.7","845.9",69260,-3.07,0,0,0,0,0,0,0,0,0,0,0,0,34,37,47,886,99390,0.69,3.89,3.93,3.95,3.81,9440,-1.02,0,0,0,0,0,0,0.0068,0.00683,0.00719,0.00664,8930000,-0.44,0,0,0,0,0,0,16596.61,14598995.22,11022.4,9689310.45,6654.7,5878776.11,3303.69,2931971.61
"2378","2017-01-19",895.2,"872.0","905.3","870.7",58440,2.66,0,0,0,0,0,0,0,0,0,0,0,0,39,38,49,20,50640,1.86,3.88,3.89,3.96,3.83,13310,-0.26,0,0,0,0,0,0,0.00684,0.0068,0.00688,0.0065,4150000,0.59,0,0,0,0,0,0,11342.3,10162566.97,11066.52,9904314.22,5127.03,4602695.23,2401.27,2156803.85
"2379","2017-01-20",892.9,"895.2","901.5","878.9",38870,-0.26,0,0,0,0,0,0,0,0,0,0,0,0,51,40,58,26,63550,2.31,3.88,3.88,3.95,3.86,3840,0,0,0,0,0,0,0,0.0066,0.00684,0.00685,0.0064,4070000,-3.51,0,0,0,0,0,0,7669.49,6875233.15,6605.45,5904057.73,3073.67,2761266.77,1719,1545479.22
"2380","2017-01-21",919.8,"892.9","928.9","889.5",40380,3.02,0,0,0,0,0,0,0,0,0,0,0,0,71,53,78,41,125310,3.11,3.92,3.88,3.93,3.88,2670,1.03,0,0,0,0,0,0,0.00684,0.0066,0.00684,0.00652,3460000,3.64,0,0,0,0,0,0,9754.04,8961827.67,5817.93,5329454.56,4545.67,4173035.76,2079.01,1907247.27
"2381","2017-01-22",918.8,"919.8","938.4","888.6",47930,-0.11,0,0,0,0,0,0,0,0,0,0,0,0,53,66,71,28,140660,-2.83,3.86,3.92,3.97,3.85,7360,-1.53,0,0,0,0,0,0,0.00678,0.00684,0.00683,0.00669,1010000,-0.88,0,0,0,0,0,0,14843.05,13624445.01,7066.33,6476841.64,4915.78,4556299.91,1982.22,1824619.8
"2382","2017-01-23",921.5,"918.8","928.0","910.8",32740,0.29,0,0,0,0,0,0,0,0,0,0,0,0,61,53,62,43,54390,1.22,3.85,3.86,3.92,3.83,5290,-0.26,0,0,0,0,0,0,0.00669,0.00678,0.00682,0.00659,1980000,-1.33,0,0,0,0,0,0,7671.57,7056920.61,3339.46,3073522.47,3908.89,3608644.31,1161.72,1071722.62
"2383","2017-01-24",893.8,"921.5","925.6","889.2",58870,-3.01,0,0,0,0,0,0,0,0,0,0,0,0,44,50,58,36,105210,-2.51,3.76,3.85,3.89,3.76,11370,-2.34,0,0,0,0,0,0,0.0065,0.00669,0.00674,0.0065,1880000,-2.84,0,0,0,0,0,0,13892.71,12551703.45,8821.87,7978981.16,6319.11,5729993.63,3402.04,3076204.53
"2384","2017-01-25",894.4,"893.8","905.7","883.6",37900,0.07,0,0,0,0,0,0,0,0,0,0,0,0,43,47,51,29,26190,-0.19,3.69,3.76,3.81,3.65,18830,-1.86,0,0,0,0,0,0,0.00649,0.0065,0.0065,0.00643,2070000,-0.15,0,0,0,0,0,0,8709.61,7768262.04,5289.95,4724511.12,4570.62,4091652.34,1392.55,1244681.95
"2385","2017-01-26",915.6,"894.4","919.3","893.5",33800,2.36,0,0,0,0,0,0,0,0,0,0,0,0,52,45,53,34,84720,1.43,3.86,3.69,3.93,3.68,16330,4.61,0,0,0,0,0,0,0.0063,0.00649,0.00676,0.00616,6170000,-2.93,0,0,0,0,0,0,6675.93,6059441.02,5107.77,4635817.25,4673.88,4254267.65,1065.83,968765.82
"2386","2017-01-27",918,"915.6","922.6","907.9",30970,0.27,0,0,0,0,0,0,0,0,0,0,0,0,44,47,51,30,61250,-1.22,3.9,3.86,3.96,3.79,17790,1.04,0,0,0,0,0,0,0.00636,0.0063,0.0065,0.003,2110000,0.95,0,0,0,0,0,0,7567.15,6929366.59,4817.73,4422003.07,3705.4,3408119.32,1551.87,1424960.71
"2387","2017-01-28",918.5,"918.0","921.9","912.8",14310,0.05,0,0,0,0,0,0,0,0,0,0,0,0,45,46,50,29,102560,0.1,3.87,3.9,3.9,3.85,3350,-0.77,0,0,0,0,0,0,0.00639,0.00636,0.0064,0.0063,921000,0.47,0,0,0,0,0,0,3040.76,2795500.51,1144.75,1050315.48,2666.66,2463831.89,724.99,667530.52
"2388","2017-01-29",914.5,"918.5","922.4","912.7",11050,-0.43,0,0,0,0,0,0,0,0,0,0,0,0,41,45,49,31,38280,-0.48,3.88,3.87,3.9,3.84,2390,0.26,0,0,0,0,0,0,0.00631,0.00639,0.00637,0.00631,730110,-1.25,0,0,0,0,0,0,2252.86,2066392.58,1322.86,1210874.32,2498.61,2303176.25,601.2,552082.83
"2389","2017-01-30",920.7,"914.5","922.3","911.5",19060,0.68,0,0,0,0,0,0,0,0,0,0,0,0,46,43,55,31,107000,0.67,4.03,3.88,4.09,3.83,25540,3.87,0,0,0,0,0,0,0.00645,0.00631,0.0065,0.00635,1e+06,2.22,0,0,0,0,0,0,2671.63,2451141.67,2997.2,2750934.15,3678.36,3385238.81,1230.51,1132907.47
"2390","2017-01-31",965.5,"920.7","967.5","917.4",54670,4.86,0,0,0,0,0,0,0,0,0,0,0,0,57,46,57,31,250340,1.71,4.07,4.03,4.19,4.03,37110,0.99,0,0,0,0,0,0,0.00641,0.00645,0.0065,0.00618,3950000,-0.62,0,0,0,0,0,0,14406.69,13686424.05,9315.91,8839243.99,6624.94,6298153.61,3314.31,3148902.9
"2391","2017-02-01",982.4,"965.5","986.6","959.8",45220,1.75,0,0,0,0,0,0,0,0,0,0,0,0,57,58,60,33,113790,0,4.08,4.07,4.15,3.95,18680,0.25,0,0,0,0,0,0,0.00649,0.00641,0.0066,0.00623,6110000,1.25,0,0,0,0,0,0,9400.31,9123887.74,6874.21,6669709.8,5983.96,5835316.7,2361.7,2305519.77
"2392","2017-02-02",1004,"982.4","1,009.1","973.5",50860,2.19,0,0,0,0,0,0,0,0,0,0,0,0,62,58,63,39,149420,0.84,4.09,4.08,4.11,3.97,18930,0.25,0,0,0,0,0,0,0.0064,0.00649,0.00661,0.0064,3010000,-1.39,0,0,0,0,0,0,13657.81,13574833.24,8205.72,8158190.25,5623.69,5602317.03,2555.86,2549719.94
"2393","2017-02-03",1013,"1,004.0","1,023.7","989.2",61670,0.9,0,0,0,0,0,0,0,0,0,0,0,0,69,61,68,40,102560,1.2,4.06,4.09,4.12,3.91,16290,-0.73,0,0,0,0,0,0,0.00638,0.0064,0.00649,0.00624,2960000,-0.31,0,0,0,0,0,0,14772.11,14909121.69,10799.51,10899361.44,6731.61,6815466.36,3204.23,3245428.75
"2394","2017-02-04",1031.8,"1,013.0","1,041.0","1,000.4",39460,1.86,0,0,0,0,0,0,0,0,0,0,0,0,100,79,100,75,158070,3.57,4.02,4.06,4.06,3.94,12340,-0.99,0,0,0,0,0,0,0.00644,0.00638,0.00647,0.00635,1060000,0.94,0,0,0,0,0,0,10742.86,10996257.41,5725.94,5857358.53,4823.76,4931183.65,1851.51,1894881.35
"2395","2017-02-05",1016.1,"1,031.8","1,033.7","1,004.0",31060,-1.53,0,0,0,0,0,0,0,0,0,0,0,0,90,95,97,78,48070,-1.24,3.97,4.02,4.03,3.91,6120,-1.24,0,0,0,0,0,0,0.00629,0.00644,0.00648,0.00628,1800000,-2.33,0,0,0,0,0,0,9699.74,9839573.86,4318.54,4387548.42,4675.46,4765461.2,1161.56,1183611.83
"2396","2017-02-06",1024.7,"1,016.1","1,030.6","1,010.8",32020,0.84,0,0,0,0,0,0,0,0,0,0,0,0,100,88,94,82,69660,1.25,3.97,3.97,4.02,3.94,6720,0,0,0,0,0,0,0,0.00638,0.00629,0.00644,0.00627,879680,1.43,0,0,0,0,0,0,7042.02,7179731.27,5069.03,5176624.63,4227.33,4321741.37,796.6,816221.22
"2397","2017-02-07",1049.6,"1,024.7","1,054.1","1,019.9",39550,2.43,0,0,0,0,0,0,0,0,0,0,0,0,106,94,105,88,116310,0.8,3.98,3.97,4.02,3.94,67390,0.25,0,0,0,0,0,0,0.00641,0.00638,0.00647,0.00626,2970000,0.47,0,0,0,0,0,0,10798.44,11266504.53,5280.65,5509558.04,5566.34,5810502.77,1965.14,2052040.02
"2398","2017-02-08",1055.5,"1,049.6","1,069.2","1,020.3",65150,0.56,0,0,0,0,0,0,0,0,0,0,0,0,102,103,108,75,78890,-0.53,3.96,3.98,4.06,3.91,53180,-0.5,0,0,0,0,0,0,0.00635,0.00641,0.00648,0.00608,5770000,-0.94,0,0,0,0,0,0,17941.52,18758915.89,9568.8,10005034.74,6899.97,7253357.3,2884.59,3029055.81
"2399","2017-02-09",979,"1,055.5","1,073.0","924.7",146750,-7.25,0,0,0,0,0,0,0,0,0,0,0,0,66,97,106,33,205680,-3.96,3.76,3.96,3.99,3.62,97210,-5.05,0,0,0,0,0,0,0.00628,0.00635,0.00643,0.00609,7510000,-1.1,0,0,0,0,0,0,42868.34,42679181.37,24957.61,24875574.97,16261.21,16232978.41,6699.92,6652995.49
"2400","2017-02-10",997.6,"979.0","1,005.6","947.0",62130,1.91,0,0,0,0,0,0,0,0,0,0,0,0,98,70,99,51,141080,3.67,3.83,3.76,3.89,3.7,19210,1.86,0,0,0,0,0,0,0.00631,0.00628,0.00635,0.00595,5930000,0.48,0,0,0,0,0,0,17979.64,17500537.07,10634.42,10395040.24,7992.25,7864512.76,2840.15,2778038.05
"2401","2017-02-11",1008.3,"997.6","1,014.3","983.9",28320,1.07,0,0,0,0,0,0,0,0,0,0,0,0,101,92,98,83,73260,0.27,3.84,3.83,3.88,3.82,26240,0.26,0,0,0,0,0,0,0.00638,0.00631,0.0064,0.00627,1440000,1.11,0,0,0,0,0,0,7451.37,7455668.53,4426.59,4462704.29,4377.32,4428942.37,1292.05,1302765.06
"2402","2017-02-12",996.5,"1,008.3","1,007.8","992.5",14750,-1.17,0,0,0,0,0,0,0,0,0,0,0,0,95,96,100,86,35220,-0.62,3.8,3.84,3.85,3.77,8060,-1.04,0,0,0,0,0,0,0.00627,0.00638,0.0064,0.00627,648460,-1.72,0,0,0,0,0,0,3480.13,3472392.39,2662.09,2668338.13,1314.42,1331571.04,826.21,830773.42
"2403","2017-02-13",995.4,"996.5","1,007.6","975.1",32910,-0.12,0,0,0,0,0,0,0,0,0,0,0,0,102,96,97,78,59340,0.8,3.78,3.8,3.83,3.74,16850,-0.53,0,0,0,0,0,0,0.00624,0.00627,0.00635,0.0062,5040000,-0.48,0,0,0,0,0,0,7339.07,7264029.42,4540.29,4515153.39,4669.88,4682457.91,1294.66,1290028.91
"2404","2017-02-14",1008.3,"995.4","1,013.8","986.5",39540,1.3,0,0,0,0,0,0,0,0,0,0,0,0,183,95,208,92,613950,14.19,3.82,3.78,3.82,3.76,16170,1.06,0,0,0,0,0,0,0.00622,0.00624,0.00638,0.00621,4680000,-0.32,0,0,0,0,0,0,9476.04,9550601.55,6536.91,6580183.46,5719.72,5765364.55,1855.4,1875539.02
"2405","2017-02-15",1008.2,"1,008.3","1,010.9","999.7",23360,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,181,195,199,158,302770,-0.31,3.89,3.82,3.91,3.81,22330,1.83,0,0,0,0,0,0,0.0061,0.00622,0.00627,0.0058,15180000,-1.93,0,0,0,0,0,0,4036.46,4080423.01,3095.66,3123812.22,4421.87,4477611.54,1211.24,1228414.49
"2406","2017-02-16",1031.9,"1,008.2","1,040.3","1,007.4",38080,2.35,0,0,0,0,0,0,0,0,0,0,0,0,181,186,181,157,116460,0,3.86,3.89,3.92,3.85,8670,-0.77,0,0,0,0,0,0,0.00593,0.0061,0.00636,0.005,34570000,-2.79,0,0,0,0,0,0,8707.86,8988965.55,5996.1,6170238.86,5993.8,6169767.63,1918.3,1982631.64
"2407","2017-02-17",1049.4,"1,031.9","1,057.4","1,025.9",45710,1.69,0,0,0,0,0,0,0,0,0,0,0,0,171,186,178,159,86680,-1.24,3.91,3.86,3.95,3.85,10390,1.3,0,0,0,0,0,0,0.00587,0.00593,0.00611,0.00546,21690000,-1.01,0,0,0,0,0,0,11115.68,11691304.5,6085.02,6386285.16,6333.71,6667247.58,2165.2,2272972.94
"2408","2017-02-18",1052.3,"1,049.4","1,063.2","1,044.7",25360,0.27,0,0,0,0,0,0,0,0,0,0,0,0,173,176,176,161,67300,0.24,3.84,3.91,3.94,3.8,26690,-1.79,0,0,0,0,0,0,0.00554,0.00587,0.006,0.005,18670000,-5.62,0,0,0,0,0,0,5505.34,5858277.52,4471.03,4741677.69,3934.58,4193929.1,1467.39,1559070.24
"2409","2017-02-19",1048.9,"1,052.3","1,056.5","1,037.7",17950,-0.32,0,0,0,0,0,0,0,0,0,0,0,0,174,178,179,161,54510,0.08,3.81,3.84,3.85,3.76,24860,-0.78,0,0,0,0,0,0,0.00591,0.00554,0.00591,0.00551,3770000,6.68,0,0,0,0,0,0,4765.98,5030002.75,2270.85,2388775.41,3021.63,3196757.08,520.15,548008.16
"2410","2017-02-20",1077.6,"1,048.9","1,081.8","1,041.0",31010,2.73,0,0,0,0,0,0,0,0,0,0,0,0,157,179,177,149,91260,-3.13,3.81,3.81,3.85,3.76,25090,0,0,0,0,0,0,0,0.00596,0.00591,0.00597,0.00566,3710000,0.85,0,0,0,0,0,0,7640.54,8176376.26,3664,3902264.53,4430.97,4736133.26,1440.67,1535982.56
"2411","2017-02-21",1119,"1,077.6","1,123.0","1,073.5",57050,3.85,0,0,0,0,0,0,0,0,0,0,0,0,175,161,175,146,174100,3.39,3.85,3.81,3.89,3.76,18280,1.05,0,0,0,0,0,0,0.00585,0.00596,0.00596,0.00571,2740000,-1.85,0,0,0,0,0,0,18565.39,20601253.56,8394.92,9273043.86,7483.04,8280875.39,2575.04,2842455.26
"2412","2017-02-22",1120.5,"1,119.0","1,132.3","1,094.8",47910,0.13,0,0,0,0,0,0,0,0,0,0,0,0,167,180,172,159,47570,-1.09,3.89,3.85,3.93,3.85,16460,1.04,0,0,0,0,0,0,0.00583,0.00585,0.00595,0.00581,3010000,-0.34,0,0,0,0,0,0,9807.18,11026375.97,11672,13145511,6034.25,6795717,2192.87,2464568.94
"2413","2017-02-23",1171.9,"1,120.5","1,181.6","1,113.5",65740,4.59,0,0,0,0,0,0,0,0,0,0,0,0,201,174,206,159,168680,4.65,3.9,3.89,4,3.89,17900,0.26,0,0,0,0,0,0,0.00585,0.00583,0.00594,0.00574,5240000,0.34,0,0,0,0,0,0,19114.57,22159225.71,11752.03,13556658.98,7536.2,8722673.05,3010.37,3483990.38
"2414","2017-02-24",1176.5,"1,171.9","1,211.7","1,092.4",108170,0.39,0,0,0,0,0,0,0,0,0,0,0,0,196,206,203,161,145360,-1.21,3.95,3.9,4,3.79,19100,1.28,0,0,0,0,0,0,0.0056,0.00585,0.00595,0.0055,3370000,-4.27,0,0,0,0,0,0,32348.11,38169142.89,19597.57,23022719.16,12632.88,14918263.8,4998.65,5849769.39
"2415","2017-02-25",1149.1,"1,176.5","1,180.0","1,116.2",45860,-2.33,0,0,0,0,0,0,0,0,0,0,0,0,208,199,216,181,223070,3.36,3.9,3.95,3.98,3.83,26650,-1.27,0,0,0,0,0,0,0.00563,0.0056,0.00583,0.0056,1280000,0.54,0,0,0,0,0,0,12540.19,14486484.76,6238.36,7226356.76,5951.95,6897879.33,2223.09,2571270.96
"2416","2017-02-26",1171.6,"1,149.1","1,177.5","1,130.6",30770,1.96,0,0,0,0,0,0,0,0,0,0,0,0,239,213,243,189,284670,7.53,3.89,3.9,3.93,3.84,6920,-0.26,0,0,0,0,0,0,0.0057,0.00563,0.0057,0.00562,359510,1.24,0,0,0,0,0,0,8531.3,9938097.01,3536.49,4127618.08,4446.08,5171217.77,1722.75,2000925.72
"2417","2017-02-27",1188.8,"1,171.6","1,195.8","1,164.3",35470,1.47,0,0,0,0,0,0,0,0,0,0,0,0,245,242,256,211,469290,6.38,3.87,3.89,3.93,3.85,34910,-0.51,0,0,0,0,0,0,0.00556,0.0057,0.0057,0.00556,2210000,-2.46,0,0,0,0,0,0,8751.5,10391542.37,4638,5508029.79,5745.59,6840404.48,1837.69,2176920.13
"2418","2017-02-28",1189.3,"1,188.8","1,208.2","1,175.8",50580,0.04,0,0,0,0,0,0,0,0,0,0,0,0,248,249,261,217,616600,2.32,3.85,3.87,3.94,3.81,30870,-0.52,0,0,0,0,0,0,0.00557,0.00556,0.0057,0.00531,10240000,0.18,0,0,0,0,0,0,13608.74,16251499.88,7559.42,9013416.33,6719.3,8045113.07,2027.03,2414482.79
"2419","2017-03-01",1222.7,"1,189.3","1,225.0","1,154.6",51150,2.81,0,0,0,0,0,0,0,0,0,0,0,0,257,251,263,218,343430,9.9,3.86,3.85,3.95,3.8,30200,0.26,0,0,0,0,0,0,0.00539,0.00557,0.00558,0.00525,10220000,-3.23,0,0,0,0,0,0,16589.62,20165589.45,6012.98,7276042.54,8122.55,9871907.47,2248.94,2727608.92
"2420","2017-03-02",1255.5,"1,222.7","1,287.0","1,212.0",78490,2.68,0,0,0,0,0,0,0,0,0,0,0,0,275,260,279,224,903090,9.12,4.04,3.86,4.29,3.8,77030,4.66,0,0,0,0,0,0,0.00606,0.00539,0.00635,0.00531,39640000,12.43,0,0,0,0,0,0,21274.82,26536494.73,7761.85,9678454.84,8889.98,11126835.43,2886.48,3595097.32
"2421","2017-03-03",1283.3,"1,255.5","1,291.3","1,250.8",67280,2.22,0,0,0,0,0,0,0,0,0,0,0,0,278,278,291,244,981000,2.47,4.07,4.04,4.5,4.01,48790,0.74,0,0,0,0,0,0,0.00649,0.00606,0.00651,0.00592,19140000,7.1,0,0,0,0,0,0,16223.73,20748814.46,7545.48,9615648.42,8284.43,10584869.61,2729.15,3453515.39
"2422","2017-03-04",1264.3,"1,283.3","1,285.8","1,228.7",38420,-1.48,0,0,0,0,0,0,0,0,0,0,0,0,265,281,289,243,331950,-5.08,4.04,4.07,4.14,3.88,30750,-0.74,0,0,0,0,0,0,0.0062,0.00649,0.00668,0.0062,9180000,-4.47,0,0,0,0,0,0,11156.61,14131545.81,4951,6237313.77,6365.75,8116484.94,1414.87,1782784.54
