"","Date","btc_price","btc_open","btc_high","btc_low","btc_vol","btc_change","bch_price","bch_open","bch_high","bch_low","bch_vol","bch_change","eos_price","eos_open","eos_high","eos_low","eos_vol","eos_change","eth_price","eth_open","eth_high","eth_low","eth_vol","eth_change","ltc_price","ltc_open","ltc_high","ltc_low","ltc_vol","ltc_change","xrp_price","xrp_open","xrp_high","xrp_low","xrp_vol","xrp_change","btcsv_price","btcsv_open","btcsv_high","btcsv_low","btcsv_vol","btcsv_change"
"1536","2016-03-07",412.7,403.75,415.3,401.6,15310,2.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.26,3.18,3.26,3.16,14660,2.84,0,0,0,0,0,0,0,0,0,0,0,0
"1543","2016-03-08",411.35,412.62,415.9,406,10230,-0.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22,3.24,3.27,3.2,2720,-1.23,0,0,0,0,0,0,0,0,0,0,0,0
"1550","2016-03-09",412.94,411.35,414.5,407.76,9030,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,3.24,3.28,3.2,7240,0.93,0,0,0,0,0,0,0,0,0,0,0,0
"1557","2016-03-10",416.51,413.05,417.17,410.7,13710,0.86,0,0,0,0,0,0,0,0,0,0,0,0,11.75,11.2,11.85,11.07,0,4.91,3.25,3.26,3.3,3.22,2380,0,0,0,0,0,0,0,0,0,0,0,0,0
"1564","2016-03-11",420.49,416.51,423.6,415.5,15460,0.96,0,0,0,0,0,0,0,0,0,0,0,0,11.95,11.75,11.95,11.75,50,1.7,3.36,3.27,3.4,3.27,22850,3.38,0,0,0,0,0,0,0,0,0,0,0,0
"1571","2016-03-12",410.01,420.47,421.81,406.46,17020,-2.49,0,0,0,0,0,0,0,0,0,0,0,0,12.92,11.95,13.45,11.95,240,8.12,3.26,3.36,3.38,3.25,11300,-2.98,0,0,0,0,0,0,0,0,0,0,0,0
"1578","2016-03-13",411.82,410.01,416,410,7630,0.44,0,0,0,0,0,0,0,0,0,0,0,0,15.07,12.92,15.07,12.92,370,16.64,3.28,3.26,3.31,3.26,10030,0.61,0,0,0,0,0,0,0,0,0,0,0,0
"1585","2016-03-14",415.99,411.87,417.85,411.83,9210,1.01,0,0,0,0,0,0,0,0,0,0,0,0,12.5,15.07,15.07,11.4,26340,-17.05,3.28,3.28,3.31,3.26,4020,0,0,0,0,0,0,0,0,0,0,0,0,0
"1592","2016-03-15",415.5,415.91,418.81,412.78,9630,-0.12,0,0,0,0,0,0,0,0,0,0,0,0,13.06,12.63,13.42,11.98,11350,4.48,3.28,3.31,3.31,3.26,5150,0,0,0,0,0,0,0,0,0,0,0,0,0
"1599","2016-03-16",417.28,415.5,418,413.96,7070,0.43,0,0,0,0,0,0,0,0,0,0,0,0,12.88,13.06,13.89,12.62,5500,-1.38,3.29,3.28,3.31,3.25,4130,0.3,0,0,0,0,0,0,0,0,0,0,0,0
"1606","2016-03-17",418.75,417.28,420.6,416.67,8310,0.35,0,0,0,0,0,0,0,0,0,0,0,0,10.74,12.58,12.61,10.44,25560,-16.61,3.29,3.29,3.32,3.26,7600,0,0,0,0,0,0,0,0,0,0,0,0,0
"1613","2016-03-18",407.7,418.75,418.86,403.01,21090,-2.64,0,0,0,0,0,0,0,0,0,0,0,0,10.74,11.09,11.2,8.34,44960,0,3.15,3.29,3.29,3.01,82290,-4.26,0,0,0,0,0,0,0,0,0,0,0,0
"1620","2016-03-19",408.41,407.7,410.73,404,8960,0.17,0,0,0,0,0,0,0,0,0,0,0,0,10.31,10.97,11.1,9.78,19300,-4,3.16,3.15,3.19,3.12,11490,0.32,0,0,0,0,0,0,0,0,0,0,0,0
"1627","2016-03-20",411.25,408.41,412.97,407.92,5660,0.7,0,0,0,0,0,0,0,0,0,0,0,0,10.18,10.55,10.88,9.56,9480,-1.26,3.19,3.16,3.2,3.15,10100,0.95,0,0,0,0,0,0,0,0,0,0,0,0
"1634","2016-03-21",411.88,411.25,412.14,406,7820,0.15,0,0,0,0,0,0,0,0,0,0,0,0,11.95,10.18,12.05,10.14,11100,17.39,3.19,3.18,3.2,3.15,2150,0,0,0,0,0,0,0,0,0,0,0,0,0
"1641","2016-03-22",417.69,411.88,418.68,409.88,10200,1.41,0,0,0,0,0,0,0,0,0,0,0,0,11.37,11.53,11.97,11.08,7510,-4.85,3.22,3.18,3.24,3.18,3230,0.94,0,0,0,0,0,0,0,0,0,0,0,0
"1648","2016-03-23",418.12,417.7,419.72,415.83,7190,0.1,0,0,0,0,0,0,0,0,0,0,0,0,12.43,11.37,12.43,11.2,7720,9.32,3.23,3.22,3.24,3.19,7350,0.31,0,0,0,0,0,0,0,0,0,0,0,0
"1655","2016-03-24",415.3,418.12,418.12,414,7560,-0.67,0,0,0,0,0,0,0,0,0,0,0,0,11.2,12.43,12.47,10.67,14510,-9.9,3.21,3.23,3.23,3.2,3640,-0.62,0,0,0,0,0,0,0,0,0,0,0,0
"1662","2016-03-25",416,415.3,417.03,413.03,3690,0.17,0,0,0,0,0,0,0,0,0,0,0,0,10.67,11.32,11.35,10.52,24980,-4.73,3.21,3.22,3.23,3.19,10820,0,0,0,0,0,0,0,0,0,0,0,0,0
"1669","2016-03-26",416.71,416,418.74,414.51,5040,0.17,0,0,0,0,0,0,0,0,0,0,0,0,11,10.67,11.2,10.58,4610,3.09,3.24,3.21,3.24,3.21,1480,0.93,0,0,0,0,0,0,0,0,0,0,0,0
"1676","2016-03-27",427.37,416.71,430.95,415.79,22330,2.56,0,0,0,0,0,0,0,0,0,0,0,0,10.4,10.93,10.98,10.17,15950,-5.45,3.3,3.23,3.33,3.21,20970,1.85,0,0,0,0,0,0,0,0,0,0,0,0
"1683","2016-03-28",424.06,427.37,427.98,422.4,9250,-0.77,0,0,0,0,0,0,0,0,0,0,0,0,11.62,10.4,11.94,10.4,22090,11.73,3.27,3.3,3.3,3.26,5170,-0.91,0,0,0,0,0,0,0,0,0,0,0,0
"1690","2016-03-29",415.81,424.06,426.41,407.5,23300,-1.95,0,0,0,0,0,0,0,0,0,0,0,0,11.79,11.78,11.88,11.37,13590,1.46,3.22,3.27,3.28,3.18,8750,-1.53,0,0,0,0,0,0,0,0,0,0,0,0
"1697","2016-03-30",413.2,416,416,408.58,9040,-0.63,0,0,0,0,0,0,0,0,0,0,0,0,11.85,11.79,12.3,11.44,10560,0.51,3.21,3.22,3.24,3.16,13640,-0.31,0,0,0,0,0,0,0,0,0,0,0,0
"1704","2016-03-31",416.02,413.2,418.25,413.04,7270,0.68,0,0,0,0,0,0,0,0,0,0,0,0,11.41,11.92,12.02,11.29,9330,-3.71,3.25,3.23,3.26,3.22,6500,1.25,0,0,0,0,0,0,0,0,0,0,0,0
"5","2016-04-01",417.56,416.02,417.6,414,5410,0.37,0,0,0,0,0,0,0,0,0,0,0,0,11.62,11.41,11.94,11.39,6340,1.84,3.23,3.25,3.26,3.22,5570,-0.62,0,0,0,0,0,0,0,0,0,0,0,0
"12","2016-04-02",420.3,417.9,422.8,417.53,6120,0.66,0,0,0,0,0,0,0,0,0,0,0,0,11.61,11.65,11.77,11.43,3480,-0.09,3.27,3.25,3.29,3.25,1550,1.24,0,0,0,0,0,0,0,0,0,0,0,0
"19","2016-04-03",420.6,420.3,421.73,417.56,4250,0.07,0,0,0,0,0,0,0,0,0,0,0,0,11.75,11.61,11.76,11.4,5390,1.21,3.24,3.27,3.28,3.24,1750,-0.92,0,0,0,0,0,0,0,0,0,0,0,0
"26","2016-04-04",420.46,420.6,421.2,416.25,5750,-0.03,0,0,0,0,0,0,0,0,0,0,0,0,11.15,11.6,11.67,10.88,11070,-5.11,3.25,3.26,3.27,3.2,7260,0.31,0,0,0,0,0,0,0,0,0,0,0,0
"33","2016-04-05",423.75,420.46,424.57,419.61,7260,0.78,0,0,0,0,0,0,0,0,0,0,0,0,10.4,11.15,11.15,9.7,15250,-6.73,3.26,3.23,3.28,3.23,1690,0.31,0,0,0,0,0,0,0,0,0,0,0,0
"40","2016-04-06",422.57,423.75,424.48,421.69,5680,-0.28,0,0,0,0,0,0,0,0,0,0,0,0,10.76,10.4,10.96,10.2,11440,3.46,3.25,3.28,3.29,3.25,7620,-0.31,0,0,0,0,0,0,0,0,0,0,0,0
"47","2016-04-07",422.28,422.57,422.86,417.78,7730,-0.07,0,0,0,0,0,0,0,0,0,0,0,0,10.12,10.76,10.85,9.4,14500,-5.95,3.23,3.25,3.25,3.23,3130,-0.62,0,0,0,0,0,0,0,0,0,0,0,0
"54","2016-04-08",418.5,422.28,424.48,415.5,9850,-0.9,0,0,0,0,0,0,0,0,0,0,0,0,9.71,10.05,10.34,9.6,7420,-4.05,3.23,3.24,3.26,3.21,1860,0,0,0,0,0,0,0,0,0,0,0,0,0
"61","2016-04-09",418.47,418.5,418.76,412,6330,-0.01,0,0,0,0,0,0,0,0,0,0,0,0,9.15,9.69,10.2,9,18560,-5.77,3.23,3.21,3.23,3.2,1980,0,0,0,0,0,0,0,0,0,0,0,0,0
"68","2016-04-10",421.32,418.47,422.82,417.49,4250,0.68,0,0,0,0,0,0,0,0,0,0,0,0,8.76,9.15,9.43,7.52,49140,-4.26,3.23,3.23,3.25,3.21,1790,0,0,0,0,0,0,0,0,0,0,0,0,0
"75","2016-04-11",423.74,421.32,423.88,418.8,6400,0.57,0,0,0,0,0,0,0,0,0,0,0,0,8.68,8.56,8.93,8.01,17220,-0.91,3.23,3.23,3.27,3.22,1900,0,0,0,0,0,0,0,0,0,0,0,0,0
"82","2016-04-12",426.59,423.74,430,423.7,14770,0.67,0,0,0,0,0,0,0,0,0,0,0,0,7.53,8.53,8.54,7.21,18240,-13.25,3.26,3.25,3.3,3.25,5260,0.93,0,0,0,0,0,0,0,0,0,0,0,0
"89","2016-04-13",424.75,426.59,427.68,423,6670,-0.43,0,0,0,0,0,0,0,0,0,0,0,0,8.09,7.48,8.8,6.86,40630,7.44,3.25,3.27,3.3,3.25,2220,-0.31,0,0,0,0,0,0,0,0,0,0,0,0
"96","2016-04-14",426.01,424.75,426.44,424.02,4130,0.3,0,0,0,0,0,0,0,0,0,0,0,0,8.46,8.08,8.86,8,10330,4.57,3.26,3.25,3.28,3.24,3030,0.31,0,0,0,0,0,0,0,0,0,0,0,0
"103","2016-04-15",431.48,426.01,432.43,426.01,15840,1.28,0,0,0,0,0,0,0,0,0,0,0,0,8.32,8.39,8.69,8.1,8710,-1.65,3.3,3.26,3.32,3.25,4130,1.23,0,0,0,0,0,0,0,0,0,0,0,0
"110","2016-04-16",432.04,431.48,435.67,430.47,7710,0.13,0,0,0,0,0,0,0,0,0,0,0,0,8.54,8.23,8.68,8.18,8360,2.64,3.31,3.31,3.32,3.29,4410,0.3,0,0,0,0,0,0,0,0,0,0,0,0
"117","2016-04-17",428.51,432.52,433.49,426.37,8480,-0.82,0,0,0,0,0,0,0,0,0,0,0,0,9.46,8.7,10.9,8.61,27440,10.77,3.28,3.29,3.3,3.26,1700,-0.91,0,0,0,0,0,0,0,0,0,0,0,0
"124","2016-04-18",430.04,428.51,430.91,426.52,7580,0.36,0,0,0,0,0,0,0,0,0,0,0,0,8.97,9.3,9.55,8.44,10820,-5.18,3.25,3.28,3.29,3.25,9650,-0.91,0,0,0,0,0,0,0,0,0,0,0,0
"131","2016-04-19",437.76,430.03,439,428.55,12050,1.8,0,0,0,0,0,0,0,0,0,0,0,0,8.71,8.97,9.38,8.65,10070,-2.9,3.3,3.25,3.32,3.24,5180,1.54,0,0,0,0,0,0,0,0,0,0,0,0
"138","2016-04-20",443.95,437.81,446.49,436.6,21250,1.41,0,0,0,0,0,0,0,0,0,0,0,0,8.61,8.73,9.05,8.35,47920,-1.15,3.31,3.3,3.33,3.26,15770,0.3,0,0,0,0,0,0,0,0,0,0,0,0
"145","2016-04-21",452.03,443.93,454.5,442.27,17830,1.82,0,0,0,0,0,0,0,0,0,0,0,0,8.11,8.61,8.8,8,13010,-5.81,3.37,3.31,3.4,3.3,18610,1.81,0,0,0,0,0,0,0,0,0,0,0,0
"152","2016-04-22",447.8,452.26,453.15,444.55,12210,-0.94,0,0,0,0,0,0,0,0,0,0,0,0,7.97,8.23,8.41,7.73,27820,-1.73,3.33,3.39,3.4,3.32,14050,-1.19,0,0,0,0,0,0,0,0,0,0,0,0
"159","2016-04-23",453.69,447.8,454.6,445.67,10160,1.32,0,0,0,0,0,0,0,0,0,0,0,0,8.46,7.95,8.8,7.81,25590,6.15,3.36,3.37,3.39,3.32,16020,0.9,0,0,0,0,0,0,0,0,0,0,0,0
"166","2016-04-24",463.01,453.69,464.98,450.2,24130,2.05,0,0,0,0,0,0,0,0,0,0,0,0,8.1,8.35,8.5,8.01,14870,-4.26,3.69,3.37,3.7,3.37,54410,9.82,0,0,0,0,0,0,0,0,0,0,0,0
"173","2016-04-25",461.77,463.02,471.58,455,25900,-0.27,0,0,0,0,0,0,0,0,0,0,0,0,7.54,8.05,8.15,7.32,59160,-6.91,3.88,3.66,3.93,3.57,95780,5.15,0,0,0,0,0,0,0,0,0,0,0,0
"180","2016-04-26",468.14,461.77,471.99,461.77,18720,1.38,0,0,0,0,0,0,0,0,0,0,0,0,7.5,7.56,7.6,7.12,36930,-0.53,4.05,3.83,4.16,3.81,189910,4.38,0,0,0,0,0,0,0,0,0,0,0,0
"187","2016-04-27",445.09,468.14,469.72,443.42,40280,-4.92,0,0,0,0,0,0,0,0,0,0,0,0,7.8,7.4,7.99,7.31,25850,4,3.94,4.09,4.29,3.82,235590,-2.72,0,0,0,0,0,0,0,0,0,0,0,0
"194","2016-04-28",450.46,444.85,450.83,435.01,25330,1.21,0,0,0,0,0,0,0,0,0,0,0,0,7.33,7.73,7.87,7.25,19830,-6.03,3.83,3.88,3.96,3.7,112050,-2.79,0,0,0,0,0,0,0,0,0,0,0,0
"201","2016-04-29",455.32,450.46,457.38,445.8,13420,1.08,0,0,0,0,0,0,0,0,0,0,0,0,7.52,7.23,7.72,7.19,14620,2.59,3.83,3.83,3.88,3.72,47610,0,0,0,0,0,0,0,0,0,0,0,0,0
"208","2016-04-30",446.6,455.32,455.98,445.07,10580,-1.92,0,0,0,0,0,0,0,0,0,0,0,0,8.87,7.45,9.36,7.45,76560,17.95,3.65,3.83,3.85,3.65,61100,-4.7,0,0,0,0,0,0,0,0,0,0,0,0
"1711","2016-05-01",451.11,446.6,452.95,445.69,3900,1.01,0,0,0,0,0,0,0,0,0,0,0,0,8.75,8.74,9,8.35,20570,-1.35,3.7,3.68,3.75,3.65,24150,1.37,0,0,0,0,0,0,0,0,0,0,0,0
"1718","2016-05-02",443.73,451.12,452.5,436.01,29740,-1.64,0,0,0,0,0,0,0,0,0,0,0,0,10,8.83,10.3,8.79,84390,14.29,3.68,3.7,3.81,3.62,53710,-0.54,0,0,0,0,0,0,0,0,0,0,0,0
"1725","2016-05-03",450.39,443.73,452,440.1,12160,1.5,0,0,0,0,0,0,0,0,0,0,0,0,9.34,10.01,10.01,9.18,36660,-6.6,3.75,3.69,3.77,3.62,37780,1.9,0,0,0,0,0,0,0,0,0,0,0,0
"1732","2016-05-04",447.38,450.39,450.98,445.08,7050,-0.67,0,0,0,0,0,0,0,0,0,0,0,0,9.46,9.38,10,9.25,21340,1.28,3.73,3.75,3.78,3.7,4290,-0.53,0,0,0,0,0,0,0,0,0,0,0,0
"1739","2016-05-05",448.4,447.38,450.43,446.15,10790,0.23,0,0,0,0,0,0,0,0,0,0,0,0,9.79,9.4,10,9.3,17840,3.49,3.72,3.73,3.79,3.72,9180,-0.27,0,0,0,0,0,0,0,0,0,0,0,0
"1746","2016-05-06",461.18,448.4,465,448,26540,2.85,0,0,0,0,0,0,0,0,0,0,0,0,9.35,9.85,9.98,9.12,26410,-4.49,3.84,3.72,3.84,3.7,14650,3.23,0,0,0,0,0,0,0,0,0,0,0,0
"1753","2016-05-07",460.2,461.18,463.03,458.3,7810,-0.21,0,0,0,0,0,0,0,0,0,0,0,0,9.35,9.45,9.64,9.2,8970,0,3.99,3.87,4.03,3.85,43720,3.91,0,0,0,0,0,0,0,0,0,0,0,0
"1760","2016-05-08",459.87,460.2,461.62,456.04,6450,-0.07,0,0,0,0,0,0,0,0,0,0,0,0,9.5,9.41,9.64,9,22880,1.6,3.97,3.96,3.99,3.91,12040,-0.5,0,0,0,0,0,0,0,0,0,0,0,0
"1767","2016-05-09",461.56,459.87,465.4,457.8,15120,0.37,0,0,0,0,0,0,0,0,0,0,0,0,9.32,9.51,9.65,9.25,22080,-1.89,4.09,3.97,4.13,3.91,26750,3.02,0,0,0,0,0,0,0,0,0,0,0,0
"1774","2016-05-10",450.7,461.56,464,446.17,22570,-2.35,0,0,0,0,0,0,0,0,0,0,0,0,9.38,9.31,9.47,9.28,5230,0.64,3.8,4.09,4.18,3.78,63330,-7.09,0,0,0,0,0,0,0,0,0,0,0,0
"1781","2016-05-11",452.28,450.7,454.67,450.05,8030,0.35,0,0,0,0,0,0,0,0,0,0,0,0,9.89,9.38,9.98,9.3,31520,5.44,3.88,3.85,3.94,3.83,18650,2.11,0,0,0,0,0,0,0,0,0,0,0,0
"1788","2016-05-12",455,452.28,456.1,445.94,18080,0.6,0,0,0,0,0,0,0,0,0,0,0,0,10.04,9.92,10.47,9.79,40630,1.52,3.84,3.88,3.9,3.79,15930,-1.03,0,0,0,0,0,0,0,0,0,0,0,0
"1795","2016-05-13",455.77,455.01,457.49,452,7130,0.17,0,0,0,0,0,0,0,0,0,0,0,0,10.6,10.09,11.11,10.08,55510,5.58,3.97,3.84,3.97,3.84,17180,3.39,0,0,0,0,0,0,0,0,0,0,0,0
"1802","2016-05-14",455.8,455.76,458.5,454.1,3610,0.01,0,0,0,0,0,0,0,0,0,0,0,0,10.16,10.6,10.75,9.71,34820,-4.15,4.04,3.96,4.07,3.95,26130,1.76,0,0,0,0,0,0,0,0,0,0,0,0
"1809","2016-05-15",457.89,455.8,460.67,454.71,5640,0.46,0,0,0,0,0,0,0,0,0,0,0,0,9.97,10.25,10.42,9.93,12210,-1.87,4.09,4.02,4.13,3.96,21880,1.24,0,0,0,0,0,0,0,0,0,0,0,0
"1816","2016-05-16",453,457.89,458.95,451.01,8770,-1.07,0,0,0,0,0,0,0,0,0,0,0,0,11.09,10.01,11.47,10,73490,11.23,4.02,4.07,4.22,3.95,62190,-1.71,0,0,0,0,0,0,0,0,0,0,0,0
"1823","2016-05-17",453.24,453,454.91,451.03,7630,0.05,0,0,0,0,0,0,0,0,0,0,0,0,12.08,11.15,12.6,11.1,154560,8.93,3.97,4.02,4.05,3.96,26500,-1.24,0,0,0,0,0,0,0,0,0,0,0,0
"1830","2016-05-18",453.51,453.24,456.89,451.53,7160,0.06,0,0,0,0,0,0,0,0,0,0,0,0,13.35,12.28,14.4,12.21,120020,10.51,4.01,3.97,4.05,3.96,14620,1.01,0,0,0,0,0,0,0,0,0,0,0,0
"1837","2016-05-19",435,453.52,454.7,433.01,30350,-4.08,0,0,0,0,0,0,0,0,0,0,0,0,14.58,13.4,14.65,13.2,112330,9.21,3.86,4,4.05,3.8,70730,-3.74,0,0,0,0,0,0,0,0,0,0,0,0
"1844","2016-05-20",441.57,434.55,443.14,433.01,14290,1.51,0,0,0,0,0,0,0,0,0,0,0,0,13.79,14.74,14.89,13.31,96770,-5.42,3.84,3.8,3.93,3.77,81660,-0.52,0,0,0,0,0,0,0,0,0,0,0,0
"1851","2016-05-21",440.81,441.57,442.16,436.98,6220,-0.17,0,0,0,0,0,0,0,0,0,0,0,0,14,13.6,14,13.01,59720,1.52,3.94,3.84,3.97,3.82,19960,2.6,0,0,0,0,0,0,0,0,0,0,0,0
"1858","2016-05-22",437.48,440.81,440.99,435.1,7240,-0.76,0,0,0,0,0,0,0,0,0,0,0,0,14.21,14.06,14.51,13.62,33770,1.5,3.89,3.94,3.98,3.86,28480,-1.27,0,0,0,0,0,0,0,0,0,0,0,0
"1865","2016-05-23",443.66,437.48,444.4,436.52,7870,1.41,0,0,0,0,0,0,0,0,0,0,0,0,13.42,14.21,14.49,13.32,48600,-5.56,3.96,3.89,3.96,3.83,34430,1.8,0,0,0,0,0,0,0,0,0,0,0,0
"1872","2016-05-24",445.03,443.51,447.83,442.39,8330,0.31,0,0,0,0,0,0,0,0,0,0,0,0,12.73,13.38,13.82,12,124990,-5.14,3.95,3.96,3.99,3.94,9710,-0.25,0,0,0,0,0,0,0,0,0,0,0,0
"1879","2016-05-25",449.06,445.03,450.36,443,12350,0.91,0,0,0,0,0,0,0,0,0,0,0,0,12.49,12.84,12.99,11.8,70740,-1.89,4.03,3.95,4.06,3.95,51180,2.03,0,0,0,0,0,0,0,0,0,0,0,0
"1886","2016-05-26",453.95,449.09,454.7,446.01,9520,1.09,0,0,0,0,0,0,0,0,0,0,0,0,12.48,12.52,13.07,12.13,61610,-0.08,4.11,4.05,4.15,3.99,54880,1.99,0,0,0,0,0,0,0,0,0,0,0,0
"1893","2016-05-27",472.03,453.95,482.28,453.58,59120,3.98,0,0,0,0,0,0,0,0,0,0,0,0,11.12,12.4,12.43,10.53,184530,-10.9,4.47,4.09,4.68,4.08,236330,8.76,0,0,0,0,0,0,0,0,0,0,0,0
"1900","2016-05-28",527.01,472,541.01,471,74360,11.65,0,0,0,0,0,0,0,0,0,0,0,0,11.98,10.99,12.5,10.38,167730,7.73,4.58,4.47,4.84,4.45,222280,2.46,0,0,0,0,0,0,0,0,0,0,0,0
"1907","2016-05-29",531,527,567,512.5,83720,0.76,0,0,0,0,0,0,0,0,0,0,0,0,12.41,11.8,12.89,11.78,130030,3.59,4.51,4.56,4.86,4.35,168980,-1.53,0,0,0,0,0,0,0,0,0,0,0,0
"1914","2016-05-30",532.89,531,548.37,521.11,32600,0.36,0,0,0,0,0,0,0,0,0,0,0,0,12.72,12.44,12.81,12.3,35140,2.5,4.57,4.52,4.68,4.44,35370,1.33,0,0,0,0,0,0,0,0,0,0,0,0
"1921","2016-05-31",530.69,532.89,546.5,518,49880,-0.41,0,0,0,0,0,0,0,0,0,0,0,0,14.01,12.78,14.28,12.6,147990,10.14,4.64,4.61,4.7,4.5,50880,1.53,0,0,0,0,0,0,0,0,0,0,0,0
"1284","2016-06-01",536.79,530.69,546.12,523.8,27820,1.15,0,0,0,0,0,0,0,0,0,0,0,0,13.85,14.07,14.3,13.46,82750,-1.14,4.72,4.64,4.8,4.55,36790,1.72,0,0,0,0,0,0,0,0,0,0,0,0
"1291","2016-06-02",538.8,536.79,543.74,532.38,16880,0.37,0,0,0,0,0,0,0,0,0,0,0,0,13.8,13.94,14.03,13.61,44440,-0.36,4.74,4.73,4.77,4.67,21530,0.42,0,0,0,0,0,0,0,0,0,0,0,0
"1298","2016-06-03",570.87,538.8,579,535.78,48450,5.95,0,0,0,0,0,0,0,0,0,0,0,0,13.84,13.82,13.99,13.42,57370,0.29,4.89,4.74,4.9,4.68,40510,3.16,0,0,0,0,0,0,0,0,0,0,0,0
"1305","2016-06-04",572.67,570.87,593.67,561.5,39120,0.32,0,0,0,0,0,0,0,0,0,0,0,0,13.81,13.9,13.9,13.4,39750,-0.22,4.8,4.89,4.97,4.75,60210,-1.84,0,0,0,0,0,0,0,0,0,0,0,0
"1312","2016-06-05",574,572.87,586.01,565.23,28140,0.23,0,0,0,0,0,0,0,0,0,0,0,0,13.95,13.75,13.97,13.69,15620,1.01,4.86,4.82,4.88,4.75,20790,1.25,0,0,0,0,0,0,0,0,0,0,0,0
"1319","2016-06-06",585.22,574.01,588.5,574,27450,1.95,0,0,0,0,0,0,0,0,0,0,0,0,14.03,14,14.19,13.8,30160,0.57,4.96,4.85,4.98,4.8,40640,2.06,0,0,0,0,0,0,0,0,0,0,0,0
"1326","2016-06-07",576.88,585.22,592.08,561.3,36120,-1.43,0,0,0,0,0,0,0,0,0,0,0,0,14.5,13.94,14.7,13.88,57110,3.35,4.76,4.95,4.99,4.69,44950,-4.03,0,0,0,0,0,0,0,0,0,0,0,0
"1333","2016-06-08",583.05,576.88,585,571.11,18080,1.07,0,0,0,0,0,0,0,0,0,0,0,0,14.49,14.6,14.89,14.3,73430,-0.07,4.81,4.8,4.82,4.7,21710,1.05,0,0,0,0,0,0,0,0,0,0,0,0
"1340","2016-06-09",575.52,583.05,583.65,570,21870,-1.29,0,0,0,0,0,0,0,0,0,0,0,0,14.45,14.51,14.7,14.37,18560,-0.28,4.77,4.81,4.83,4.66,11590,-0.83,0,0,0,0,0,0,0,0,0,0,0,0
"1347","2016-06-10",580.08,575.52,582.42,572.5,16170,0.79,0,0,0,0,0,0,0,0,0,0,0,0,13.97,14.44,14.46,13.56,62900,-3.32,4.88,4.77,4.91,4.71,19540,2.31,0,0,0,0,0,0,0,0,0,0,0,0
"1354","2016-06-11",614.52,580.08,615,579.29,28430,5.94,0,0,0,0,0,0,0,0,0,0,0,0,14.15,13.95,14.28,13.81,31260,1.29,4.97,4.91,5,4.89,12900,1.84,0,0,0,0,0,0,0,0,0,0,0,0
"1361","2016-06-12",671,614.62,685,606.98,116400,9.19,0,0,0,0,0,0,0,0,0,0,0,0,15.8,14.3,16.09,14.25,157280,11.66,5.25,5.09,5.4,5,158640,5.63,0,0,0,0,0,0,0,0,0,0,0,0
"1368","2016-06-13",705.88,671.99,718.99,659.94,117690,5.2,0,0,0,0,0,0,0,0,0,0,0,0,17.73,15.75,17.91,15.7,256280,12.22,5.27,5.23,5.53,4.55,239200,0.38,0,0,0,0,0,0,0,0,0,0,0,0
"1375","2016-06-14",684.51,705.87,705.88,656.51,65740,-3.03,0,0,0,0,0,0,0,0,0,0,0,0,18.73,17.65,19.41,16,335450,5.64,5.14,5.26,5.29,4.93,293400,-2.47,0,0,0,0,0,0,0,0,0,0,0,0
"1382","2016-06-15",696.88,684.51,699.13,669.21,34040,1.81,0,0,0,0,0,0,0,0,0,0,0,0,18.45,18.7,18.75,17.55,104410,-1.49,5.24,5.14,5.26,4.99,174250,1.95,0,0,0,0,0,0,0,0,0,0,0,0
"1389","2016-06-16",769.45,696.99,778.5,696.99,123860,10.41,0,0,0,0,0,0,0,0,0,0,0,0,20.7,18.61,21.1,18.44,292450,12.2,5.69,5.3,5.69,5.26,150980,8.59,0,0,0,0,0,0,0,0,0,0,0,0
"1396","2016-06-17",748.66,769.45,779.98,703.12,97380,-2.7,0,0,0,0,0,0,0,0,0,0,0,0,15.61,20.86,21.69,11.51,1350000,-24.59,5.6,5.85,5.99,5.05,204550,-1.58,0,0,0,0,0,0,0,0,0,0,0,0
"1403","2016-06-18",757.6,748.66,789.71,721.56,66950,1.19,0,0,0,0,0,0,0,0,0,0,0,0,11.41,15.19,15.3,10.13,869090,-26.91,5.58,5.56,5.8,5.35,95440,-0.36,0,0,0,0,0,0,0,0,0,0,0,0
"1410","2016-06-19",767.3,757.6,771.91,740,26700,1.28,0,0,0,0,0,0,0,0,0,0,0,0,12.43,10.76,13.36,10.55,326850,8.94,5.56,5.53,5.64,5.49,19370,-0.36,0,0,0,0,0,0,0,0,0,0,0,0
"1417","2016-06-20",743.9,767.3,767.7,724.29,49090,-3.05,0,0,0,0,0,0,0,0,0,0,0,0,11.9,12.33,12.49,10.51,317580,-4.26,5.38,5.56,5.61,5.2,54910,-3.24,0,0,0,0,0,0,0,0,0,0,0,0
"1424","2016-06-21",668.88,705.79,715.78,668.88,102120,-10.08,0,0,0,0,0,0,0,0,0,0,0,0,12.94,11.67,12.98,11.2,184200,8.74,4.91,5.27,5.27,4.53,95600,-8.74,0,0,0,0,0,0,0,0,0,0,0,0
"1431","2016-06-22",606.02,669,688.2,588.89,100500,-9.4,0,0,0,0,0,0,0,0,0,0,0,0,13.25,13.75,15.9,12.95,522630,2.4,3.89,4.94,4.98,3.71,235730,-20.77,0,0,0,0,0,0,0,0,0,0,0,0
