"","date","market_price","avg_block_size","estimated_transaction_volume_usd","estimated_transaction_volume","output_volume","n_transactions","miners_revenue","difficulty","market_cap","cost_per_transaction","transaction_fees"
"945","2014-03-06 00:00:00",657.02,0.262895456790123,80932841,123182,672160.80575301,71619,2670129.28,3815723798.81463,8200135216,37.2824150016057,14.8778672
"946","2014-03-08 00:00:00",609,0.220051594285714,283095945,464854,1754719.95561641,71019,2671683,3815723798.81463,7606014150,37.6192708993368,12.98291657
"947","2014-03-10 00:00:00",621.99,0.238748533333333,335365185,539181,1634554.23194522,66786,2574416.61,3815723798.81463,7773366674.25,38.5472495732639,14.43470377
"948","2014-03-12 00:00:00",642.1,0.258211910714286,191983433,298993,1002730.26825918,76019,2707735.7,3815723798.81463,8030086547.5,35.6191965166603,17.27911595
"949","2014-03-14 00:00:00",636.47,0.282500683453237,140788486,221202,689820.95710827,68735,2220643.83,4250217919.86954,7964578727.25,32.3073227613297,14.00794115
"950","2014-03-16 00:00:00",634.94,0.17953003164557,37279671,58714,462623.86095366,58730,2514362.4,4250217919.86954,7950718680,42.8122322492764,10.38601922
"951","2014-03-18 00:00:00",627,0.191201331034483,55440433,88422,2075230.60837841,57881,2279145,4250217919.86954,7856357025,39.376392944144,10.60617286
"952","2014-03-20 00:00:00",590,0.225145718562874,81945774,138891,775632.17229385,72117,2470920,4250217919.86954,7397493750,34.262656516494,13.68047528
"953","2014-03-22 00:00:00",557,0.242331181818182,41674092,74819,458635.5371787,69139,2458598,4250217919.86954,6988706850,35.5602192684303,14.60447433
"954","2014-03-24 00:00:00",572,0.188317185929648,46027817,80468,638123.37551283,67382,2852564,4250217919.86954,7182689800,42.3342138850138,12.36959646
"955","2014-03-26 00:00:00",585.7,0.245195892405063,46966514,80189,501214.93317907,69897,2322300.5,5006860589.2054,7359247287.5,33.2246090676281,15.58162914
"956","2014-03-28 00:00:00",503,0.21861925136612,85826500,170629,806230.24878874,69155,2307261,5006860589.2054,6324533375,33.3636179596558,12.76760033
"957","2014-03-30 00:00:00",449.02,0.219745818791946,43260859,96345,551880.31495513,55333,1677089.7,5006860589.2054,5649401257.5,30.3090325845336,10.75046791
"958","2014-04-01 00:00:00",479.51,0.209627832402235,59045962,123138,703152.6026941,64692,2151561.37,5006860589.2054,6037174753,33.2585384591603,12.54864889
"959","2014-04-03 00:00:00",446.31,0.176568413461538,67793531,151898,842061.80306996,67292,2326614.03,5006860589.2054,5623561788.75,34.5748979076265,13.42152449
"960","2014-04-05 00:00:00",451.84,0.195086083798883,52858403,116985,753433.73427552,59610,2027406.08,6119726089.12815,5697532960,34.0111739641,12.15739669
"961","2014-04-07 00:00:00",447.74,0.235816212328767,36774851,82134,445138.84882976,62222,1640071.62,6119726089.12815,5649057225.5,26.3583880299573,13.90620728
"962","2014-04-09 00:00:00",443.1,0.256335689655172,39205732,88481,485103.87810632,64278,1611997.8,6119726089.12815,5593849485,25.0785307570242,13.2776719
"963","2014-04-11 00:00:00",427.99,0.256725127516779,86855660,202939,827736.81518432,66874,1600254.61,6119726089.12815,5406562275.5,23.9293987199809,14.57004853
"964","2014-04-13 00:00:00",405,0.143146381909548,20899083,51603,377624.96825029,49420,2018520,6119726089.12815,5119777125,40.8441926345609,9.30580111
"965","2014-04-15 00:00:00",489.91,0.226575969230769,60349096,123184,680667.7525881,74882,2396149.81,6119726089.12815,6197777923.5,31.9990092412062,16.40310745
"966","2014-04-17 00:00:00",495,0.229992488505747,66040408,133415,815861.17858358,67212,2160675,6978842649.59238,6266167875,32.1471612212105,15.27722248
"967","2014-04-19 00:00:00",499.9,0.197515828220859,28166242,56344,581524.68202475,56685,2043591.2,6978842649.59238,6332183310,36.0517103290112,13.3065243
"968","2014-04-21 00:00:00",496.5,0.188540881355932,68262812,137488,704751.17421846,57961,2202474,6978842649.59238,6293422987.5,37.9992408688601,11.60986595
"969","2014-04-23 00:00:00",487.3,0.225795028571429,57844227,118704,722510.50603313,72147,2138759.7,6978842649.59238,6180815740,29.6444717036051,14.28109385
"970","2014-04-25 00:00:00",459.15,0.271414664634146,57255580,124699,550861.72910345,78038,1888943.1,6978842649.59238,5827336661.25,24.2054268433327,14.40370555
"971","2014-04-27 00:00:00",440.1,0.187302538922156,27137031,61661,278902.36639301,50392,1842258.6,6978842649.59238,5589358020,36.5585529449119,11.27509025
"972","2014-04-29 00:00:00",447.7,0.235277873417721,43152464,96387,566494.92181055,64207,1773787.4,6978842649.59238,5689505910,27.6260750385472,12.17060621
"973","2014-05-01 00:00:00",460.01,0.214350630952381,34726960,75492,471807.9025223,60910,1937562.12,8000872135.96816,5849556161.5,31.8102465933344,12.01720682
"974","2014-05-03 00:00:00",434.5,0.208709527777778,30860338,71025,658967.9920934,56112,1568979.5,8000872135.96816,5528578000,27.9615679355575,11.0080935
"975","2014-05-05 00:00:00",427.83,0.277194016,27006284,63124,575576.64310917,63433,1342102.71,8000872135.96816,5446671642.75,21.1577997256948,12.36926791
"976","2014-05-07 00:00:00",446.65,0.241381398773006,48178380,107866,799617.09275838,70424,1825905.2,8000872135.96816,5690164672.5,25.9273145518573,13.38035393
"977","2014-05-09 00:00:00",452.02,0.23220571686747,36304065,80315,1352519.57827306,67693,1882663.3,8000872135.96816,5762215354,27.8117870385416,15.8661507
"978","2014-05-11 00:00:00",435,0.18640071686747,21302695,48972,481606.52048837,51666,1809165,8000872135.96816,5548979625,35.0165486006271,9.32474235
"979","2014-05-13 00:00:00",438.95,0.232403835294118,36846458,83942,708545.99580866,70672,1871243.85,8853416309.1278,5602955327.5,26.4778674722662,13.05030601
"980","2014-05-15 00:00:00",448.99,0.250315012048193,45902853,102236,790157.09320693,72761,1868696.38,8853416309.1278,5734657426.5,25.6826648891577,12.75536468
"981","2014-05-17 00:00:00",449.08,0.185614333333333,19761483,44004,484797.37322473,55577,2058582.72,8853416309.1278,5739904793,37.0401914461018,9.7917159
"982","2014-05-19 00:00:00",446.42,0.219323966101695,31446950,70443,478218.72147765,60368,1979872.7,8853416309.1278,5709600195,32.7967250861384,10.7224626
"983","2014-05-21 00:00:00",494.87,0.250118679775281,52751556,106597,880729.10976052,71120,2208604.81,8853416309.1278,6333680297.25,31.0546233127109,13.27575617
"984","2014-05-23 00:00:00",527.47,0.271976867088608,64993979,123218,1246459.49216516,74593,2089836.14,8853416309.1278,6755202796,28.0165181719464,12.99220611
"985","2014-05-25 00:00:00",575,0.219970655629139,63234339,109973,808996.96560082,53928,2175800,10455720138.4848,7368495625,40.3463877762943,9.57210433
"986","2014-05-27 00:00:00",581.87,0.304581387596899,67580046,116143,889789.70970226,67040,1883513.19,10455720138.4848,7460868060.75,28.0953638126492,12.33282353
"987","2014-05-29 00:00:00",568,0.293787290076336,45401397,79932,700606.52299748,65930,1867016,10455720138.4848,7287397400,28.3181556195965,12.39205713
"988","2014-05-31 00:00:00",620.45,0.211036934210526,55048506,88724,602173.78059198,55166,2363294.05,10455720138.4848,7965213010,42.8396847696045,9.93876923
"989","2014-06-02 00:00:00",631.49,0.20385369273743,55263584,87513,711248.76116934,61179,2832232.65,10455720138.4848,8112594157.5,46.2941965380278,10.91517676
"990","2014-06-04 00:00:00",644.66,0.20797131147541,66164960,102635,924375.50407307,66435,2957055.42,10455720138.4848,8287765076.5,44.5105053059381,12.26613461
"991","2014-06-06 00:00:00",655.75,0.264822304054054,66893782,102011,1178339.3234135,64859,2433488.25,11756551916.904,8435141762.5,37.5196695909588,11.31817452
"992","2014-06-08 00:00:00",652,0.1981356,30015285,46036,815990.02889214,47730,2450216,11756551916.904,8391843100,51.3349256232977,8.70951916
"993","2014-06-10 00:00:00",649.89,0.227906926553672,112205327,172653,614894.55200349,65460,2883561.93,11756551916.904,8369770837.5,44.0507474793767,12.193239
"994","2014-06-12 00:00:00",617,0.239946812903226,90337283,146414,686936.35310038,61583,2398279,11756551916.904,7950831675,38.9438481399087,12.15329591
"995","2014-06-14 00:00:00",557.92,0.194939664772727,38957451,69826,472211.46093956,58961,2459869.28,11756551916.904,7194308660,41.720277471549,9.95194649
"996","2014-06-16 00:00:00",595,0.19220381773399,49711134,83548,723679.88304108,65347,3026170,11756551916.904,7678237000,46.3092414341898,11.12862904
"997","2014-06-18 00:00:00",604.6,0.227534682352941,51361498,84951,573046.44296623,66992,2576805.2,13462580114.5253,7807381180,38.4643718652974,12.23255724
"998","2014-06-20 00:00:00",593.33,0.196476448648649,41117791,69300,609970.36412051,59884,2750677.88,13462580114.5253,7666832261,45.9334359762207,11.25311797
"999","2014-06-22 00:00:00",596.08,0.167622020725389,29773254,49948,520673.98660926,50429,2881450.72,13462580114.5253,7708059500,57.1387638065399,9.42521379
"1000","2014-06-24 00:00:00",585.54,0.191532303030303,130567463,222986,974332.67512282,64766,2904863.94,13462580114.5253,7576975431,44.8516805113794,11.64240605
"1001","2014-06-26 00:00:00",569,0.214442374269006,64083057,112624,523609.74455096,62354,2438734,13462580114.5253,7368023675,39.1111075472303,11.37751104
"1002","2014-06-28 00:00:00",597.08,0.178886315508021,38399762,64313,386544.90990579,56883,2796722.72,13462580114.5253,7737216399,49.1662310356346,9.87835113
"1003","2014-06-30 00:00:00",620,0.300029416,53399280,86128,586067.1146616,62009,1943700,16818461371.1611,8038858000,31.3454498540534,10.90944259
"1004","2014-07-02 00:00:00",654,0.291206798561151,70378228,107612,953854.0658648,67724,2281152,16818461371.1611,8484227550,33.6830665642904,13.73343865
"1005","2014-07-04 00:00:00",635.49,0.21581675625,52563526,82713,425600.3181073,61901,2548314.9,16818461371.1611,8248755523.5,41.1675885688438,10.58824881
"1006","2014-07-06 00:00:00",634.49,0.22281622147651,28240285,44509,392600.46040786,53366,2369185.66,16818461371.1611,8240549910.75,44.3950391635124,9.24924683
"1007","2014-07-08 00:00:00",623.7,0.265129765432099,57967072,92941,400562.56687498,70042,2533469.4,16818461371.1611,8105106240,36.1707175694583,12.21686237
"1008","2014-07-10 00:00:00",619.78,0.243934435064935,46194573,74534,509362.75406203,64146,2392970.58,16818461371.1611,8059014834.5,37.3050631372182,11.22613459
"1009","2014-07-12 00:00:00",631.98,0.193943406060606,33905603,53650,457155.40527348,54181,2612605.32,16818461371.1611,8222628582,48.2199538583636,9.01518862
"1010","2014-07-14 00:00:00",622.8,0.235219475862069,39773995,63863,448907.65125113,59877,2264500.8,17336316978.5078,8107843950,37.8192093792274,11.35018792
"1011","2014-07-16 00:00:00",619.48,0.235211624242424,66491033,107334,567687.77669964,67767,2562788.76,17336316978.5078,8069315506,37.8176510691044,12.33196333
"1012","2014-07-18 00:00:00",629.86,0.237746911949686,50696974,80489,552675.72797097,62427,2510621.96,17336316978.5078,8209721212,40.2169247280824,11.60568116
"1013","2014-07-20 00:00:00",623.77,0.200716311764706,26332169,42215,261004.70793082,54742,2656636.43,17336316978.5078,8135676167.5,48.5301309780425,9.50599823
"1014","2014-07-22 00:00:00",621.03,0.274400755244755,66301035,106760,409845.87994376,66921,2227013.58,17336316978.5078,8104472551.5,33.2782471869817,11.8573934
"1015","2014-07-24 00:00:00",601.18,0.249841355704698,62927564,104673,518394.67391571,64815,2245407.3,17336316978.5078,7849862761.5,34.6433279333488,10.633025
"1016","2014-07-26 00:00:00",595.88,0.234727628571429,29888490,50159,349792.16065384,57528,2090942.92,18736441558.3102,7785082818,36.3465255180086,9.50827747
"1017","2014-07-28 00:00:00",586.96,0.268159772058824,45007749,76679,443294.08273934,59561,2000946.64,18736441558.3102,7672902534,33.5949134500764,9.70412523
"1018","2014-07-30 00:00:00",573.48,0.21952504,43910086,76568,401968.06497898,64442,2514709.8,18736441558.3102,7501333455,39.0228391421744,10.85994311
"1019","2014-08-01 00:00:00",601.94,0.25848339869281,100025886,166173,467637.6989372,69283,2308439.9,18736441558.3102,7878220817,33.3189945585497,10.87967636
"1020","2014-08-03 00:00:00",589.79,0.200840480263158,29006666,49181,444379.29053042,52550,2245920.32,18736441558.3102,7723934074.25,42.7387311132255,8.36702521
"1021","2014-08-05 00:00:00",580.21,0.322306992424242,79081409,136298,529514.94170465,72928,1921655.52,18736441558.3102,7602346577.5,26.3500372970601,12.15106865
"1022","2014-08-07 00:00:00",587.24,0.26064874522293,59148318,100723,452393.10864954,70732,2311376.64,18736441558.3102,7699010020,32.677948311938,11.21723833
"1023","2014-08-09 00:00:00",588.61,0.208570924855491,54274894,92209,420310.58175391,62960,2551035.74,19729645940.5771,7721886298.5,40.5183567344346,9.89679335
"1024","2014-08-11 00:00:00",578.97,0.236615379120879,43160222,74547,495304.6170007,70184,2640682.17,19729645940.5771,7600645788.75,37.6251306565599,11.68497448
"1025","2014-08-13 00:00:00",550.14,0.289628159235669,68343254,124229,717606.61444137,75011,2165901.18,19729645940.5771,7226817835.5,28.8744474810361,12.599707
"1026","2014-08-15 00:00:00",498.16,0.245926239263804,68492066,137490,796925.764746,69698,2034983.6,19729645940.5771,6548138844,29.1971591724296,10.97370877
"1027","2014-08-17 00:00:00",491.88,0.219334842424242,40549429,82438,493900.28127233,59319,2047204.56,19729645940.5771,6469722234,34.5117847569919,37.29813075
"1028","2014-08-19 00:00:00",487.5,0.20330159223301,58857523,120733,655716.688396,75458,2516475,19729645940.5771,6416755312.5,33.3493466564181,12.87741605
"1029","2014-08-21 00:00:00",525.78,0.258158369047619,59265349,112719,613696.60549764,75470,2214059.58,23844670038.8033,6924903790.5,29.3369495163641,11.94405134
"1030","2014-08-23 00:00:00",503.88,0.213695777070064,36094826,71634,667276.92192128,60189,1982263.92,23844670038.8033,6640470759,32.9339899317151,9.21595098
"1031","2014-08-25 00:00:00",503.79,0.287107582089552,56406843,111965,837227.98451584,66411,1694749.56,23844670038.8033,6643037913.75,25.5191091837196,14.33068278
"1032","2014-08-27 00:00:00",514.84,0.25706149068323,59515079,115599,1473447.11070562,74318,2077894.24,23844670038.8033,6792953412,27.9595016012272,11.61214904
"1033","2014-08-29 00:00:00",511.99,0.221749993975904,37526263,73295,527726.82576211,67664,2129878.4,23844670038.8033,6759791170.25,31.4772759517616,10.22007288
"1034","2014-08-31 00:00:00",477.98,0.177276866666667,32984034,69007,545659.85816352,59751,2334454.32,23844670038.8033,6315143457,39.0697113019029,9.02275826
"1035","2014-09-02 00:00:00",483.65,0.28699606993007,57211483,118291,574246.06616168,71539,1734368.9,27428630902.2579,6393599083.75,24.2436838647451,11.41237447
"1036","2014-09-04 00:00:00",486,0.237355419161677,43029156,88537,443030.79179177,70940,2034396,27428630902.2579,6428625750,28.6776994643361,11.15620263
"1037","2014-09-06 00:00:00",481.09,0.227665958333333,46641358,96949,391892.95539123,67529,2025388.9,27428630902.2579,6367490749.5,29.992875653423,10.4899443
"1038","2014-09-08 00:00:00",476.61,0.26680685620915,50577061,106118,519189.74120786,71754,1828275.96,27428630902.2579,6311972619.75,25.4797775733757,11.323667
"1039","2014-09-10 00:00:00",485.03,0.36472108974359,59807812,123307,506624.70656286,76417,1898407.42,27428630902.2579,6426974895.25,24.8427368255755,14.66467827
"1040","2014-09-12 00:00:00",470.43,0.229423217391304,44787910,95206,454009.52762829,66303,1898185.05,27428630902.2579,6237313762.5,28.6289466539976,10.4459308
"1041","2014-09-14 00:00:00",475.49,0.235917788235294,33003201,69409,332978.29764532,66033,2025587.4,29829733124.0404,6308527913.25,30.6753804915724,10.41613288
"1042","2014-09-16 00:00:00",468,0.312671680473373,43919238,93845,437451.4801107,89326,1983852,29829733124.0404,6212863800,22.2091216443141,14.7337395
"1043","2014-09-18 00:00:00",428.19,0.238476232432432,64335430,150250,652489.24361874,79754,1985517.03,29829733124.0404,5688375693,24.8955165885097,12.45941455
"1044","2014-09-20 00:00:00",415.56,0.206691699421965,59356580,142835,720476.68165315,62315,1801037.04,29829733124.0404,5524070247,28.9021429832304,9.96929167
"1045","2014-09-22 00:00:00",400.98,0.261350165605096,34182377,85247,507462.72931351,68526,1577856.3,29829733124.0404,5333585347.5,23.025658874004,10.88655821
"1046","2014-09-24 00:00:00",431.91,0.297283233128834,56605228,131058,957227.81908985,81104,1765648.08,29829733124.0404,5748387369.75,21.7701726178733,13.42090123
"1047","2014-09-26 00:00:00",405.14,0.279908251655629,47166952,116421,596150.4681181,73278,1548445.08,34661425923.9769,5395279765.5,21.131104560714,47.43930673
"1048","2014-09-28 00:00:00",380,0.318757100719424,35314615,92933,453805.81756282,62200,1324680,34661425923.9769,5063025000,21.2971061093248,11.08075213
"1049","2014-09-30 00:00:00",382.67,0.304262763157895,51711511,135133,631639.83530477,78590,1458738.04,34661425923.9769,5101373770,18.5613696399033,12.33293377
"1050","2014-10-02 00:00:00",375.85,0.290183527027027,44654562,118810,624053.19042048,74630,1394779.35,34661425923.9769,5013209451.25,18.6892583411497,11.80636226
"1051","2014-10-04 00:00:00",336,0.316576160839161,59714061,177720,701363.38779502,70430,1205568,34661425923.9769,4484062800,17.1172511713758,13.09999729
"1052","2014-10-06 00:00:00",331.2,0.27906125,83003776,250615,1220734.77883187,75126,1328774.4,34661425923.9769,4422803400,17.6872773740117,12.29635546
"1053","2014-10-08 00:00:00",346.26,0.348238778625954,63475329,183317,767509.05548349,80324,1138502.88,34661425923.9769,4626353890.5,14.1738817787959,13.07728331
"1054","2014-10-10 00:00:00",358.97,0.285102383647799,66251247,184559,919976.99028072,84811,1431572.36,35002482026.1332,4798872496.5,16.8795599627407,13.41027929
"1055","2014-10-12 00:00:00",364.83,0.280437635135135,37290971,102215,462113.00888598,63946,1353884.13,35002482026.1332,4879865751.75,21.1723036624652,11.06974068
"1056","2014-10-14 00:00:00",411.89,0.347002114285714,85862253,208459,901154.5787727,81491,1446969.57,35002482026.1332,5512344464.5,17.7561886588703,13.09047261
"1057","2014-10-16 00:00:00",378.02,0.286148353333333,48944986,129477,1054418.56351631,74010,1422111.24,35002482026.1332,5061867359.5,19.2151228212404,12.18979168
"1058","2014-10-18 00:00:00",389.68,0.234055301775148,43541830,111737,623439.82693195,69474,1650684.48,35002482026.1332,5220952124,23.7597443647983,11.15788265
"1059","2014-10-20 00:00:00",384.95,0.323252144927536,47069051,122273,779840.44089188,78443,1332696.9,35002482026.1332,5160197007.5,16.9893668013717,12.24408182
"1060","2014-10-22 00:00:00",385.1,0.268498339181287,73884654,191858,856126.74199511,79546,1650923.7,35002482026.1332,5165201887.5,20.754327056043,12.4960203
"1061","2014-10-24 00:00:00",358.46,0.278206355828221,57480880,160355,729895.51244619,81643,1465384.48,35985640265.0762,4810631776.5,17.9486848841909,13.03797728
"1062","2014-10-26 00:00:00",355.43,0.306167961538462,32411926,91191,869465.61157129,70537,1158701.8,35985640265.0762,4772474124.75,16.4268653330876,10.7606396
"1063","2014-10-28 00:00:00",354.94,0.336881026666667,41415805,116684,831304.765164,88600,1335639.22,35985640265.0762,4768547912,15.0749347629797,13.72107912
"1064","2014-10-30 00:00:00",337,0.292451543352601,46623283,138348,713144.34488875,93338,1462243,35985640265.0762,4530198325,15.6661059804153,14.37016784
"1065","2014-11-01 00:00:00",327.39,0.252825975,36764265,112295,827309.28921018,74548,1313816.07,35985640265.0762,4403862030.75,17.623760127703,13.16989149
"1066","2014-11-03 00:00:00",325.81,0.315549851612903,41105832,126165,1042661.31169631,84522,1266423.47,35985640265.0762,4385207114,14.9833590071224,12.83380219
"1067","2014-11-05 00:00:00",341.99,0.306803,78016547,228125,1152156.04524148,89249,1372405.87,39603666252.4184,4605750325,15.3772688769622,13.4448337
"1068","2014-11-07 00:00:00",342.26,0.368664395833333,61950234,181003,878920.59405894,89542,1236927.64,39603666252.4184,4611859378.5,13.8139380402493,14.19042877
"1069","2014-11-09 00:00:00",356.34,0.337913964028777,35847049,100598,527379.88690336,72217,1243626.6,39603666252.4184,4804211514,17.2206904191534,15.08499306
"1070","2014-11-11 00:00:00",365.04,0.344173531914894,56457994,154662,696341.69864222,87338,1291511.52,39603666252.4184,4924234458,14.7875096750555,13.37547938
"1071","2014-11-13 00:00:00",406.56,0.400460732876712,121129353,297937,1238485.91957366,100117,1490042.4,39603666252.4184,5487177696,14.8830108772736,15.77819904
"1072","2014-11-15 00:00:00",373.14,0.27871554,61511796,164849,818788.58234888,74831,1403379.54,39603666252.4184,5038882560,18.7539861821972,11.49113334
"1073","2014-11-17 00:00:00",378.48,0.344037052631579,66904022,176770,810899.07534347,85201,1443522.72,39603666252.4184,5113804134,16.9425560732855,14.59071691
"1074","2014-11-19 00:00:00",374.77,0.356575912408759,53664217,143192,932714.63839873,87321,1288459.26,40300030327.8914,5066365722,14.7554340880201,13.42190503
"1075","2014-11-21 00:00:00",356.9,0.389987629032258,57490040,161082,1154314.51644698,86577,1111029.7,40300030327.8914,4827117112.5,12.8328505261213,13.09970976
"1076","2014-11-23 00:00:00",362.99,0.321120787234043,30536153,84124,630481.04904165,75041,1283532.64,40300030327.8914,4912198474,17.1044181180954,11.46468237
"1077","2014-11-25 00:00:00",381.03,0.3758133671875,77567837,203574,971907.56273093,82813,1223868.36,40300030327.8914,5159022365.25,14.7786985135184,12.20971239
"1078","2014-11-27 00:00:00",372.62,0.361249557251908,48525776,130229,1029359.48563399,82979,1224429.32,40300030327.8914,5047706145.5,14.7558939008665,11.78619228
"1079","2014-11-29 00:00:00",377.22,0.302248450331126,74496486,197488,1033732.09380443,81452,1428154.92,40300030327.8914,5112905893.5,17.5336998477631,11.54299905
"1080","2014-12-01 00:00:00",381.72,0.408290608391608,60655884,158902,1309082.45020115,95220,1369993.08,40300030327.8914,5176753038,14.3876609955892,14.00206215
"1081","2014-12-03 00:00:00",378.25,0.465200479338843,78960564,208752,1219368.15127836,97296,1149123.5,40300030327.8914,5132181106.25,11.8105934468015,13.58502718
"1082","2014-12-05 00:00:00",373.98,0.347106026666667,99565413,266232,1282269.54822538,92900,1407286.74,40007470271.2713,5077030936.5,15.1484040904198,13.71698344
"1083","2014-12-07 00:00:00",375.73,0.366259459016393,41290985,109895,804717.07800194,77357,1149733.8,40007470271.2713,5103296365.5,14.8626989154181,10.89598656
"1084","2014-12-09 00:00:00",350.29,0.368717949640288,113085882,322835,1356402.29981206,89587,1222161.81,40007470271.2713,4760292226.75,13.6421781061984,14.93934077
"1085","2014-12-11 00:00:00",356.1,0.341127468965517,64049604,179864,826047.1887328,85829,1295135.7,40007470271.2713,4841998530,15.0897214228291,12.19265382
"1086","2014-12-13 00:00:00",350.31,0.306697223776224,48843853,139430,936868.67892037,79512,1255861.35,40007470271.2713,4765766121.75,15.7946140205252,10.95838328
"1087","2014-12-15 00:00:00",352.15,0.410091490196078,49816388,141464,838145.72452451,95727,1351903.85,40007470271.2713,4793307332.5,14.1224926091907,14.79932134
"1088","2014-12-17 00:00:00",318.2,0.438233795275591,70794117,222483,1013157.42905541,93704,1014421.6,40007470271.2713,4333263510,10.8258089302484,13.840813
"1089","2014-12-19 00:00:00",317.63,0.408802967741935,59773546,188186,883379.82086192,92052,989099.82,39457671307.1387,4327589638.75,10.745011732499,14.30375502
"1090","2014-12-21 00:00:00",326.93,0.323268317241379,36054494,110282,597130.43026313,80829,1188717.48,39457671307.1387,4456636200.75,14.7065716512638,11.33814908
"1091","2014-12-23 00:00:00",336.96,0.357477154320988,64168766,190434,1095934.41369359,99770,1369405.44,39457671307.1387,4595814288,13.7256233336674,14.11126208
"1092","2014-12-25 00:00:00",319.31,0.23493749112426,37379573,117064,901768.47014606,70684,1351958.54,39457671307.1387,4357639535.5,19.1267972950031,9.64807936
"1093","2014-12-27 00:00:00",314.45,0.2845763625,42707345,135816,711498.40509584,78776,1263774.55,39457671307.1387,4293704692.5,16.0426341779222,19.41831457
"1094","2014-12-29 00:00:00",314.49,0.279029828402367,41511175,131995,693097.27339694,79812,1333123.11,39457671307.1387,4296892594.5,16.7032916102842,14.06563348
"1095","2014-12-31 00:00:00",317.4,0.28734135483871,53657583,169054,989198.00398385,83768,1233733.8,40640955016.5765,4339040505,14.7279844331964,12.44896755
"1096","2015-01-02 00:00:00",316.15,0.25239609375,28315237,89563,695649.94840863,72234,1267761.5,40640955016.5765,4324528908.75,17.5507586455132,10.72769484
"1097","2015-01-04 00:00:00",270.93,0.296036427710843,82102043,303038,1193920.56098825,85570,1129778.1,40640955016.5765,3708212136.75,13.2029694986561,20.28810703
"1098","2015-01-06 00:00:00",276.8,0.314320458598726,56472457,204019,1113410.3733558,87160,1089761.6,40640955016.5765,3790803680,12.5030013767783,12.85666757
"1099","2015-01-08 00:00:00",276.8,0.390525725925926,51516706,186115,1220111.03672496,99126,938075.2,40640955016.5765,3792762040,9.46346266368057,14.45388694
"1100","2015-01-10 00:00:00",278,0.418209836879433,69092710,248535,1161365.52865211,105895,984120,40640955016.5765,3811241000,9.29335662684735,15.44061914
"1101","2015-01-12 00:00:00",270,0.34244843902439,51198106,189623,1006862.22689702,98185,1115640,43971662056.0896,3703664250,11.3626317665631,32.63994364
"1102","2015-01-14 00:00:00",176.5,0.417610099337748,79330845,449467,2363588.9373267,104481,668935,43971662056.0896,2422228637.5,6.40245594892851,15.87551555
"1103","2015-01-16 00:00:00",205.35,0.400879020134228,56039500,272897,1973818.74113198,112530,768009,43971662056.0896,2819635181.25,6.82492668621701,15.88562435
"1104","2015-01-18 00:00:00",211.18,0.346112308724832,32155910,152268,987549.52582922,87047,789179.66,43971662056.0896,2901196119.5,9.06613277884361,12.75025624
"1105","2015-01-20 00:00:00",212.99,0.441115075,39491841,185416,1340464.00049826,98890,641951.86,43971662056.0896,2927526251,6.49157508342603,14.41535966
"1106","2015-01-22 00:00:00",233.9,0.356907793333333,60557888,258905,1361930.61690907,94979,880165.7,43971662056.0896,3216610342.5,9.26695058907759,13.45202348
"1107","2015-01-24 00:00:00",244.64,0.399211752066116,47652537,194786,1201496.77972027,89630,742971.68,43971662056.0896,3365806048,8.28931920116032,12.18056487
"1108","2015-01-26 00:00:00",271.47,0.52192642519685,96483300,355411,1985592.62886128,105423,866260.77,43971662056.0896,3736655601.75,8.21699980080248,16.3312645
"1109","2015-01-28 00:00:00",249.25,0.299702208860759,41878308,168017,928260.25552627,89287,987528.5,41272873894.697,3432695925,11.060159933697,12.2880246
"1110","2015-01-30 00:00:00",230.11,0.327844043165468,44384842,192885,928813.67716579,86360,802163.46,41272873894.697,3170875530.75,9.28859958314034,11.96990901
"1111","2015-02-01 00:00:00",220.72,0.264493558823529,35646882,161503,825510.1536928,79193,940487.92,41272873894.697,3043276324,11.8758971121185,11.00546903
"1112","2015-02-03 00:00:00",236.51,0.390975414814815,50503768,213538,1169774.19115305,93499,801295.88,41272873894.697,3262655450,8.57010107059969,13.44597638
"1113","2015-02-05 00:00:00",217.37,0.331809775510204,45033515,207174,1271930.42115654,90028,801443.19,41272873894.697,3000292899,8.90215477407029,12.51951528
"1114","2015-02-07 00:00:00",225.16,0.273610872093023,36922120,163982,698170.29049446,86207,970889.92,41272873894.697,3109769195,11.2623095572285,12.10137628
"1115","2015-02-09 00:00:00",220.39,0.368182993548387,39638684,179857,813074.01746251,95860,856876.32,44455415962.3438,3045448195.5,8.93883079490924,13.78402009
"1116","2015-02-11 00:00:00",221.99,0.379795453333333,43264785,194895,868785.5271185,98701,835570.36,44455415962.3438,3069222640.5,8.46567268821998,14.66267797
"1117","2015-02-13 00:00:00",239.94,0.4819874,56852658,236945,1009747.505182,107390,843389.1,44455415962.3438,3319054029,7.85351615606667,15.93974552
"1118","2015-02-15 00:00:00",243.99,0.462263388059702,41125612,168554,734014.84018681,85355,820538.37,44455415962.3438,3376876497.75,9.61324316091617,13.43496996
"1119","2015-02-17 00:00:00",244,0.403652129032258,36916500,151297,769047.25304032,98899,949160,44455415962.3438,3378924200,9.59726589753183,15.13607471
"1120","2015-02-19 00:00:00",241.59,0.322334335365854,42918722,177651,703399.90949074,96005,993659.67,44455415962.3438,3347513318.25,10.3500824957033,13.71575584
