"Date","Price","Open","High","Low","Vol.","Change %"
"May 16, 2018","1.00110","1.00000","1.00490","0.99940","1.57M","0.11%"
"May 15, 2018","1.00000","0.99990","1.00030","0.99950","1.45M","0.01%"
"May 14, 2018","0.99990","1.00000","1.00020","0.99910","906.01K","-0.01%"
"May 13, 2018","1.00000","1.00010","1.00200","0.99910","507.51K","-0.01%"
"May 12, 2018","1.00010","0.99920","1.00070","0.99900","1.08M","0.09%"
"May 11, 2018","0.99920","0.99900","1.00070","0.99900","1.73M","0.02%"
"May 10, 2018","0.99900","1.00000","1.00070","0.99900","5.78M","-0.10%"
"May 09, 2018","1.00000","1.00010","1.00030","0.99900","3.60M","-0.01%"
"May 08, 2018","1.00010","0.99800","1.00120","0.99750","5.91M","0.01%"
"May 07, 2018","1.00000","0.99370","1.00000","0.98900","1.94M","0.63%"
"May 06, 2018","0.99370","0.99300","0.99920","0.98900","1.09M","0.07%"
"May 05, 2018","0.99300","0.99820","0.99990","0.99220","1.66M","-0.52%"
"May 04, 2018","0.99820","0.99650","1.00020","0.99510","4.59M","0.17%"
"May 03, 2018","0.99650","0.99960","0.99990","0.99390","3.55M","-0.31%"
"May 02, 2018","0.99960","1.00100","1.00200","0.99960","2.37M","-0.14%"
"May 01, 2018","1.00100","1.00020","1.00410","0.99980","1.74M","0.08%"
"Apr 30, 2018","1.00020","1.00100","1.00460","0.99980","1.66M","-0.08%"
"Apr 29, 2018","1.00100","1.00050","1.00300","0.99910","1.93M","0.05%"
"Apr 28, 2018","1.00050","1.00090","1.00150","1.00050","1.63M","-0.04%"
"Apr 27, 2018","1.00090","1.00040","1.00430","0.99900","1.89M","0.05%"
"Apr 26, 2018","1.00040","1.00050","1.00700","1.00010","3.44M","-0.01%"
"Apr 25, 2018","1.00050","1.00180","1.00440","1.00010","3.52M","-0.12%"
"Apr 24, 2018","1.00170","1.00190","1.00397","0.99746","2.13M","-0.02%"
"Apr 23, 2018","1.00190","1.00301","1.00426","0.99895","777.45K","-0.11%"
"Apr 22, 2018","1.00301","1.00018","1.00416","0.99520","710.35K","0.28%"
"Apr 21, 2018","1.00018","1.00192","1.00323","0.99321","985.04K","-0.17%"
"Apr 20, 2018","1.00192","1.00048","1.00348","0.99705","1.68M","0.14%"
"Apr 19, 2018","1.00048","1.00005","1.00769","0.99946","784.13K","0.04%"
"Apr 18, 2018","1.00005","0.99947","1.01098","0.99917","1.00M","0.06%"
"Apr 17, 2018","0.99947","1.00009","1.01240","0.99927","1.11M","-0.06%"
"Apr 16, 2018","1.00009","1.00020","1.00343","0.99834","2.00M","-0.01%"
"Apr 15, 2018","1.00020","1.00041","1.00532","0.99922","789.69K","-0.02%"
"Apr 14, 2018","1.00041","1.00037","1.01091","1.00002","831.05K","0.00%"
"Apr 13, 2018","1.00037","0.99994","1.00874","0.99940","2.91M","0.04%"
"Apr 12, 2018","0.99994","1.00013","1.01025","0.99516","2.63M","-0.02%"
"Apr 11, 2018","1.00013","1.00109","1.01647","0.99921","841.57K","-0.09%"
"Apr 10, 2018","1.00108","1.00107","1.02299","0.94881","457.11K","0.00%"
"Apr 09, 2018","1.00107","0.99960","1.01655","0.99933","952.66K","0.15%"
"Apr 08, 2018","0.99960","1.00214","1.00214","0.99810","1.66M","-0.25%"
"Apr 07, 2018","1.00214","1.00054","1.00214","0.99873","3.12M","0.16%"
"Apr 06, 2018","1.00054","1.00058","1.00058","0.99794","1.06M","-0.00%"
"Apr 05, 2018","1.00058","1.00022","1.00058","0.99997","973.60K","0.03%"
"Apr 04, 2018","1.00024","1.00273","1.00273","0.99629","1.71M","-0.25%"
