"Date","Price","Open","High","Low","Vol.","Change %"
"May 04, 2018","296.00","308.83","309.16","292.03","8.85K","-4.23%"
"May 03, 2018","309.08","294.58","314.51","292.23","12.19K","4.92%"
"May 02, 2018","294.58","291.09","295.74","284.83","5.04K","1.02%"
"May 01, 2018","291.61","283.60","293.01","270.01","8.38K","2.82%"
"Apr 30, 2018","283.60","293.11","296.37","281.03","9.91K","-3.31%"
"Apr 29, 2018","293.31","297.24","305.46","282.90","7.97K","-1.32%"
"Apr 28, 2018","297.24","281.01","298.86","280.18","7.16K","5.72%"
"Apr 27, 2018","281.17","302.29","303.54","278.00","7.68K","-7.30%"
"Apr 26, 2018","303.31","284.17","303.61","274.14","10.09K","6.74%"
"Apr 25, 2018","284.17","316.19","316.20","267.00","22.81K","-10.13%"
"Apr 24, 2018","316.19","299.32","322.02","298.83","23.95K","5.43%"
"Apr 23, 2018","299.90","270.94","299.90","268.54","13.99K","10.69%"
"Apr 22, 2018","270.94","270.12","280.87","263.63","7.17K","0.30%"
"Apr 21, 2018","270.12","282.83","283.12","254.17","14.04K","-4.49%"
"Apr 20, 2018","282.83","263.96","285.96","255.12","16.15K","7.10%"
"Apr 19, 2018","264.07","247.19","266.00","240.60","13.40K","6.76%"
"Apr 18, 2018","247.36","221.21","249.90","221.21","14.88K","11.82%"
"Apr 17, 2018","221.21","224.88","228.87","219.15","7.51K","-1.63%"
"Apr 16, 2018","224.88","232.75","234.83","217.14","7.38K","-3.38%"
"Apr 15, 2018","232.75","222.28","235.30","221.63","7.14K","4.71%"
"Apr 14, 2018","222.28","228.72","239.45","218.39","11.89K","-2.82%"
"Apr 13, 2018","228.72","216.88","242.99","210.51","19.30K","5.46%"
"Apr 12, 2018","216.88","184.53","217.90","182.29","16.38K","17.54%"
"Apr 11, 2018","184.51","179.76","184.90","178.92","4.52K","2.64%"
"Apr 10, 2018","179.76","177.33","180.29","174.41","5.87K","1.37%"
"Apr 09, 2018","177.33","183.64","188.62","173.18","7.97K","-3.44%"
"Apr 08, 2018","183.64","180.79","184.95","178.88","2.85K","1.58%"
"Apr 07, 2018","180.79","173.51","184.89","173.51","5.48K","3.77%"
"Apr 06, 2018","174.22","182.13","183.91","173.02","5.02K","-4.50%"
"Apr 05, 2018","182.43","181.99","185.62","176.66","5.41K","0.24%"
"Apr 04, 2018","181.99","204.91","205.36","180.27","7.58K","-11.19%"
"Apr 03, 2018","204.91","194.39","209.10","191.91","8.72K","5.84%"
"Apr 02, 2018","193.60","181.76","200.00","180.77","14.71K","6.51%"
"Apr 01, 2018","181.76","184.42","191.59","173.70","12.01K","-1.44%"
"Mar 31, 2018","184.42","190.25","197.28","184.15","5.03K","-2.55%"
"Mar 30, 2018","189.25","186.00","197.98","182.00","16.15K","1.75%"
"Mar 29, 2018","186.00","210.00","210.89","186.00","16.42K","-11.43%"
"Mar 28, 2018","210.00","215.11","220.60","207.25","6.03K","-2.38%"
"Mar 27, 2018","215.11","224.73","229.30","208.44","7.47K","-4.28%"
"Mar 26, 2018","224.73","237.71","240.38","210.72","10.13K","-5.46%"
"Mar 25, 2018","237.71","240.41","242.66","235.55","4.27K","-1.12%"
"Mar 24, 2018","240.41","258.36","260.51","238.66","7.35K","-6.95%"
"Mar 23, 2018","258.36","248.90","259.19","228.96","12.05K","3.80%"
"Mar 22, 2018","248.90","259.44","268.00","236.00","15.35K","-3.97%"
"Mar 21, 2018","259.19","258.98","280.29","253.88","12.42K","0.08%"
"Mar 20, 2018","258.98","254.37","267.30","235.44","16.08K","1.81%"
"Mar 19, 2018","254.37","243.04","255.52","226.42","21.12K","4.68%"
"Mar 18, 2018","243.00","217.79","248.71","204.00","27.68K","11.47%"
"Mar 17, 2018","218.00","234.44","235.56","216.66","8.28K","-7.23%"
"Mar 16, 2018","235.00","242.08","247.25","231.00","7.78K","-2.92%"
"Mar 15, 2018","242.08","247.66","253.23","230.00","8.35K","-2.25%"
"Mar 14, 2018","247.66","282.50","290.89","241.18","14.90K","-12.33%"
"Mar 13, 2018","282.50","287.42","301.11","277.00","6.77K","-1.71%"
"Mar 12, 2018","287.42","306.82","313.35","276.55","12.91K","-6.32%"
"Mar 11, 2018","306.82","283.94","318.99","275.51","12.17K","8.06%"
"Mar 10, 2018","283.94","308.57","316.50","281.00","9.92K","-7.46%"
"Mar 09, 2018","306.83","315.63","317.35","271.24","26.74K","-2.32%"
"Mar 08, 2018","314.11","345.11","347.89","307.42","9.28K","-8.98%"
"Mar 07, 2018","345.11","386.50","387.48","327.37","19.58K","-9.58%"
"Mar 06, 2018","381.69","390.00","390.94","375.67","12.03K","-2.13%"
"Mar 05, 2018","390.00","408.91","411.95","390.00","9.20K","-4.62%"
"Mar 04, 2018","408.91","384.85","410.58","383.50","12.08K","6.25%"
"Mar 03, 2018","384.85","385.15","407.74","383.50","7.88K","-0.08%"
"Mar 02, 2018","385.15","398.46","403.41","372.50","8.14K","-3.34%"
"Mar 01, 2018","398.46","380.18","404.99","378.89","4.97K","4.81%"
"Feb 28, 2018","380.18","406.21","417.77","378.20","7.12K","-6.25%"
"Feb 27, 2018","405.51","401.52","419.00","397.00","5.81K","0.68%"
"Feb 26, 2018","402.78","388.96","415.00","381.00","8.08K","3.55%"
"Feb 25, 2018","388.96","389.07","396.18","376.48","3.69K","-0.03%"
"Feb 24, 2018","389.07","412.99","419.89","373.25","6.14K","-5.79%"
"Feb 23, 2018","412.99","392.50","423.90","378.83","11.94K","5.22%"
"Feb 22, 2018","392.50","424.23","441.00","389.13","17.70K","-7.42%"
"Feb 21, 2018","423.97","431.36","455.65","412.02","20.64K","-1.71%"
"Feb 20, 2018","431.36","471.12","483.00","429.40","12.62K","-8.44%"
"Feb 19, 2018","471.12","445.58","488.87","441.88","16.50K","5.73%"
"Feb 18, 2018","445.58","488.95","489.94","438.93","13.11K","-8.87%"
"Feb 17, 2018","488.95","478.46","494.00","470.75","10.37K","2.19%"
"Feb 16, 2018","478.47","478.80","494.90","459.40","10.62K","-0.09%"
"Feb 15, 2018","478.92","480.62","487.00","457.08","11.44K","-0.35%"
"Feb 14, 2018","480.62","442.19","485.00","440.48","15.66K","8.69%"
"Feb 13, 2018","442.19","459.79","460.00","425.77","10.64K","-3.83%"
"Feb 12, 2018","459.79","432.50","471.58","432.47","13.26K","6.31%"
